min.log.penalty,max.log.penalty
8.165119,9.819466
7.742309,9.772998
7.939326,8.074942
7.880247,9.332956
7.361024,9.277955
7.013504,8.607121
7.271353,7.488812
7.807874,Inf
7.922265,8.459884
7.952469,8.505359
7.783255,7.87298
7.952907,8.49798
7.828537,7.918065
6.907366,7.948198
8.231255,8.903856
7.722126,7.783143
8.707423,8.792648
7.823679,10.82447
7.803518,10.42691
7.83263,10.28492
9.856447,11.30534
7.298707,9.636357
8.297072,9.348793
7.006631,9.871428
8.565525,8.599519
8.724717,10.34927
8.830923,9.275703
8.799706,9.935481
7.497502,8.262466
9.25201,11.23095
9.174715,10.06138
8.353904,12.43873
8.37149,11.57516
9.152752,11.5785
9.909434,12.59944
7.822819,11.39161
9.773283,11.09143
8.667642,11.23229
9.220456,11.65752
9.79169,11.22893
8.709838,10.39458
8.575353,11.44144
8.28101,10.30218
10.19158,11.15511
9.330217,9.405179
9.260981,12.18643
8.395241,11.17673
8.385736,11.2154
9.849259,12.33744
8.497464,11.2436
9.336393,10.48364
8.309023,11.04194
8.787252,9.186643
8.955576,11.13798
8.594127,10.33565
8.4836,11.02254
6.894221,7.764017
7.513523,8.227527
8.367433,8.390346
8.063271,9.651896
7.23773,8.461643
12.61542,Inf
7.568988,8.615279
9.229638,Inf
7.784898,9.098998
7.880257,8.793826
8.028891,8.147824
9.095148,9.972057
8.271513,8.927798
8.414025,9.350914
7.235066,7.370025
8.146513,9.091753
8.918525,9.124852
8.370956,11.84465
8.082998,11.3711
8.070905,10.93128
7.810377,9.067918
7.447534,7.730891
9.853028,10.60093
7.732737,11.02908
8.702567,9.035394
8.856853,10.56145
8.450852,9.694563
7.897484,10.92205
8.16851,8.549002
9.869714,11.07414
9.645546,10.17789
8.991081,11.66374
8.693707,10.86357
8.861308,10.68145
8.634221,9.569195
8.693031,9.85165
8.824238,11.81989
8.588244,9.221464
8.734837,9.422318
9.29572,9.43359
9.374039,9.624091
8.987984,10.78386
7.759464,7.832153
7.372154,7.441556
8.619806,9.041284
8.261177,10.89147
7.811147,10.63721
7.993098,10.05498
8.360548,8.617078
8.036561,9.61558
7.916496,8.338001
8.076499,9.843293
8.47421,10.37694
7.378043,9.793348
8.484926,9.082173
8.54014,9.820492
7.273567,7.786475
7.556323,9.405406
7.834906,8.431135
7.784988,10.13163
7.271644,9.15976
7.235267,9.214739
7.97084,10.32042
7.957752,Inf
7.573415,8.385325
7.450044,9.045542
8.168455,9.668488
8.240574,9.003817
7.578681,7.86692
8.219951,9.318102
7.311988,7.931474
7.909658,8.112881
9.228018,9.489427
8.57264,11.03302
8.369263,10.54191
7.927609,10.35972
8.635377,11.53652
9.452944,Inf
8.659926,10.73612
8.369401,10.09422
8.865598,10.36151
8.126022,10.23356
8.364926,8.388633
8.869453,9.799733
7.081598,7.492753
7.927927,9.657626
8.701443,9.303159
8.038124,10.63571
7.718687,9.968446
7.524531,10.04392
7.805242,8.152777
7.348158,9.187891
8.152126,8.809481
7.036895,9.516894
7.616179,9.907242
7.231913,9.902463
8.114104,8.120831
8.184662,9.493268
7.227826,7.389003
7.896772,7.973368
9.525551,9.701759
9.045516,9.948995
7.631204,9.040814
8.612904,9.906572
7.296974,8.568838
9.660286,Inf
8.622097,9.270505
6.554477,8.726236
9.399884,9.746804
8.850682,10.31867
8.303364,9.500788
8.764133,9.801259
9.271343,9.424902
8.902875,11.24553
9.798519,9.892097
9.670248,12.17935
7.732822,11.40143
8.999783,9.304369
10.67372,12.21921
8.012746,10.34401
9.216328,12.58272
9.062489,10.45637
10.01903,10.17584
9.71624,9.945347
9.663649,10.45797
9.664136,11.40448
7.898048,8.760146
9.558523,11.65161
9.712535,10.11909
9.387719,12.03429
7.730687,10.77458
8.529766,9.381246
9.198256,9.22519
9.273668,10.11803
8.495826,12.01857
7.708858,10.22812
9.737736,9.998872
9.190503,9.842641
8.867117,10.15578
9.858377,11.01646
9.638602,10.55074
9.736725,10.57844
9.076825,9.424359
7.797511,11.55626
8.247024,11.17821
8.060366,10.82772
9.004618,11.72332
9.453845,11.15844
9.51706,11.46221
8.48924,10.59965
8.989252,9.063437
10.29996,11.75025
8.259582,9.733491
9.616401,10.24787
9.271734,10.61938
9.854948,10.48563
8.936701,9.784272
8.740647,11.88013
8.325554,11.06427
8.081571,11.11888
8.165848,8.823359
9.792676,11.29003
9.514782,11.7926
8.163172,10.37994
9.08628,9.471898
8.597172,8.981693
9.429454,9.532201
9.961095,10.23295
6.865567,7.806717
9.530835,10.5514
8.77955,9.076883
8.77057,10.97692
7.667273,10.55836
8.002971,10.19728
8.764257,9.061093
9.23995,9.614384
8.803045,11.94535
7.995779,8.995866
9.204,9.784319
8.388377,8.724772
8.284705,8.790769
9.589026,9.986048
