min.log.penalty,max.log.penalty
12.34935,Inf
12.24458,Inf
12.20988,Inf
15.95838,Inf
12.71451,Inf
12.67961,Inf
12.24437,Inf
12.42116,Inf
12.46958,Inf
12.47361,Inf
13.04362,Inf
11.94056,Inf
10.99592,Inf
12.69838,Inf
11.12155,Inf
11.66294,Inf
12.01747,Inf
13.36932,Inf
11.95169,Inf
12.45586,Inf
12.0441,Inf
11.57522,Inf
12.20095,Inf
12.48905,Inf
12.22289,Inf
11.62647,Inf
11.97473,Inf
12.58713,Inf
11.84642,Inf
11.99351,Inf
12.46254,Inf
9.227637,Inf
12.90047,Inf
11.53691,Inf
12.53018,Inf
5.915471,Inf
11.63915,Inf
11.63484,Inf
17.06596,Inf
12.44741,Inf
12.28409,Inf
12.41247,Inf
11.89636,Inf
12.14978,Inf
11.78699,Inf
11.66714,Inf
10.25904,Inf
11.55713,Inf
10.97778,Inf
12.01224,Inf
12.37708,Inf
11.7739,Inf
11.47695,Inf
12.14728,Inf
11.92663,Inf
4.972862,Inf
5.453691,Inf
5.316371,Inf
5.398276,Inf
12.17217,Inf
12.03069,Inf
11.73387,Inf
11.65244,Inf
11.76752,Inf
6.837774,Inf
12.92844,Inf
13.13978,Inf
15.22284,Inf
12.98771,Inf
13.17227,Inf
13.23891,Inf
13.18476,Inf
12.82611,Inf
12.67492,Inf
13.30389,Inf
13.62232,Inf
12.19643,Inf
11.57508,Inf
13.22867,Inf
12.56119,Inf
12.51404,Inf
12.43678,Inf
12.88282,Inf
12.70646,Inf
13.02336,Inf
13.19382,Inf
12.48326,Inf
12.89988,Inf
13.03896,Inf
12.72881,Inf
13.1503,Inf
12.56716,Inf
12.75186,Inf
12.5744,Inf
11.82025,Inf
11.16618,Inf
17.04282,Inf
11.85116,Inf
12.27534,Inf
10.18257,Inf
9.948624,Inf
10.07444,Inf
11.27241,Inf
11.75774,Inf
11.23193,Inf
8.847739,Inf
11.12806,Inf
5.03563,Inf
4.358074,Inf
6.21266,Inf
4.772113,Inf
6.236995,Inf
4.979446,Inf
8.358906,Inf
7.909938,Inf
10.82655,Inf
16.75384,Inf
11.37071,Inf
10.8865,Inf
10.84308,Inf
11.09875,Inf
11.87109,Inf
9.256638,Inf
9.20233,Inf
10.66306,Inf
10.9794,Inf
11.04119,Inf
10.86371,Inf
10.79707,Inf
11.33384,Inf
12.6321,Inf
11.13309,Inf
11.07062,Inf
11.50196,Inf
10.88775,Inf
7.392318,Inf
8.422509,Inf
5.482153,Inf
8.369364,Inf
10.99786,Inf
7.848978,Inf
11.15692,Inf
10.36363,Inf
11.4493603730676,12.5635993887744
15.4779,Inf
12.10884,Inf
11.8192265270154,11.9491426925702
11.99145,Inf
11.5400228401433,12.7170328645669
11.1525,Inf
10.64868,Inf
12.5339829942788,12.6318056827189
11.94622,Inf
10.9926110623525,11.6033450071402
11.98799,12.02632
11.3685113778137,12.2605621320623
11.4085332643291,11.7773718579579
11.5643007440934,12.5755236116628
4.546321,Inf
11.6921,Inf
11.9412182217809,13.2758811253081
14.9845,Inf
13.00486,Inf
12.5473,Inf
11.6194908882154,12.2946071559984
12.87282,Inf
12.6152,Inf
11.8376816000517,12.9595623764757
12.74555,Inf
11.89738,Inf
12.57261,Inf
10.97864,Inf
12.893877626289,12.977306928009
12.40433,Inf
11.6508551295572,11.9635530087411
12.7677128110259,12.8680191942286
11.6032953394884,13.6648636407795
12.0387134676359,12.0716195755785
11.4648858949527,12.7912787403919
6.907367,Inf
7.847825,Inf
7.577326,Inf
5.114017,Inf
11.43638,Inf
12.14217,Inf
10.8604967192881,12.2298874055856
15.18777,Inf
11.60048,Inf
11.7169112038038,11.8731733816189
11.30825,Inf
11.68218,Inf
11.6094157264785,11.9044610130625
11.796,Inf
10.75063,Inf
11.75201,Inf
11.77145,Inf
10.30349,Inf
10.4364985623288,11.9974083974757
11.43462,Inf
11.42965,Inf
10.6667383011936,10.9215336675526
11.6087808377569,11.6978787200111
10.4877564269922,11.75744793944
12.8327873996417,12.9194770997576
11.48064,Inf
9.63354904915976,10.9509447081136
11.45891,Inf
11.26889,Inf
11.44086,Inf
4.894967,Inf
4.963915,Inf
7.012881,Inf
11.75868,Inf
6.12384,Inf
11.33845,Inf
10.45938,Inf
10.34595,Inf
9.629585,Inf
10.49106,Inf
11.9021708820268,13.2926751310274
15.46009,Inf
12.75346,Inf
12.830792610165,13.1108274707612
12.30361,Inf
12.012013231462,12.2253281235233
12.13581,Inf
12.55013,Inf
11.05556,Inf
11.1277205937628,12.05239666961
12.13238,Inf
12.61563,Inf
11.4739863079766,11.6077379097413
12.6579075328418,12.7977116420085
11.0623021065128,11.6451209396868
12.3912643207018,12.5185834950998
11.3601306272054,13.1838197234151
3.918441,Inf
5.464758,Inf
12.02755,Inf
11.5245253306831,13.3937812434961
14.50425,Inf
12.96601,Inf
11.6067023177348,12.6780193256408
11.7507312484866,12.5332505783766
12.42226,Inf
11.12289,Inf
11.5754321431764,12.9341600920304
11.6675053747997,12.0009426960872
12.9713593306348,13.2624434465952
10.9886736986406,12.106133027279
12.3829862314627,12.6787386184535
10.8848396143484,13.2457112063779
5.433815,Inf
11.2485690315526,12.2836093076491
15.55925,Inf
11.89601,Inf
10.9949266022668,11.7099395518449
10.8660792358177,11.2723833670765
10.62957,Inf
10.36316,Inf
12.0181759428395,12.6126872401693
12.05724,Inf
11.2811356887994,11.5605735267448
11.9840195971087,12.0687965721431
10.2859295854539,10.9492887644684
11.4338609744782,11.523271829565
10.5213398503119,12.2717325718392
4.760511,Inf
4.800718,Inf
4.948875,Inf
6.000185,Inf
5.675643,Inf
4.847546,Inf
9.59633527544655,9.77680891843406
9.76601488656531,11.0482849741782
10.548863822367,11.7902816364771
10.0456,Inf
9.89609,Inf
9.76768133082962,10.6222517189504
6.220746,Inf
3.635715,Inf
10.3613433921423,10.6569215921619
10.1170714017388,10.9195558368429
9.66056926827694,10.4630280865865
5.677059,Inf
10.5458579780887,10.8658277887984
10.0576517849455,11.7628227047501
4.967903,Inf
5.291351,Inf
7.193337,Inf
6.134997,Inf
9.566489,Inf
15.82404,Inf
11.46089,Inf
10.32522,Inf
8.486117,Inf
8.162705,Inf
7.061131,Inf
9.599631,Inf
12.08009,Inf
4.694302,Inf
5.255859,Inf
3.363619,Inf
5.368464,Inf
6.080545,Inf
5.704391,Inf
9.649653,Inf
9.634552,Inf
11.3552,Inf
12.26847,Inf
12.37814,Inf
15.96933,Inf
12.03629,Inf
10.97113,Inf
12.61777,Inf
11.07446,Inf
11.39677,Inf
11.06324,Inf
11.19801,Inf
11.09599,Inf
11.25835,Inf
10.06265,Inf
12.09192,Inf
11.47378,Inf
10.25923,Inf
11.11379,Inf
10.97592,Inf
12.11623,Inf
11.25311,Inf
10.90386,Inf
12.02693,Inf
10.73293,Inf
11.22991,Inf
11.17254,Inf
11.58697,Inf
11.70916,Inf
10.94159,Inf
11.10464,Inf
3.775807,Inf
5.307424,Inf
10.59846,Inf
6.94629,Inf
16.14356,Inf
7.720695,Inf
7.572531,Inf
6.790627,Inf
4.892202,Inf
4.414406,Inf
5.491986,Inf
5.111242,Inf
4.967242,Inf
5.295114,Inf
9.859825,Inf
15.96918,Inf
11.34977,Inf
10.95678,Inf
10.15411,Inf
9.104512,Inf
9.302274,Inf
8.662447,Inf
10.82386,Inf
11.51387,Inf
4.721797,Inf
5.296401,Inf
5.689375,Inf
5.836347,Inf
5.83637,Inf
5.37468,Inf
8.5167,Inf
6.101881,Inf
5.387132,Inf
10.03756,Inf
9.926506,Inf
5.970792,Inf
11.30958,Inf
11.53756,Inf
15.5874,Inf
11.98676,Inf
12.35462,Inf
10.997,Inf
11.15805,Inf
11.17707,Inf
10.97867,Inf
11.0432,Inf
10.05407,Inf
11.83682,Inf
11.37836,Inf
9.836326,Inf
11.69606,Inf
11.18553,Inf
12.20523,Inf
11.99077,Inf
11.87108,Inf
10.72354,Inf
11.27469,Inf
11.60475,Inf
11.99349,Inf
10.94941,Inf
10.70122,Inf
11.30156,Inf
11.49718,Inf
9.933739,Inf
11.56229,Inf
4.053661,Inf
5.938427,Inf
5.565584,Inf
6.099455,Inf
5.387425,Inf
5.984714,Inf
7.092042,Inf
4.993483,Inf
10.79635,Inf
11.87212,Inf
11.47033,Inf
10.23967,Inf
10.7304,Inf
11.27316,Inf
15.8268,Inf
12.29399,Inf
12.17013,Inf
10.35204,Inf
11.39997,Inf
11.71149,Inf
10.7261,Inf
11.0021,Inf
10.94864,Inf
10.70097,Inf
11.49391,Inf
11.37436,Inf
11.14607,Inf
9.954449,Inf
10.84387,Inf
10.81913,Inf
10.54342,Inf
11.65218,Inf
11.98397,Inf
11.71535,Inf
10.69242,Inf
10.34924,Inf
10.89119,Inf
11.22053,Inf
11.51695,Inf
10.17149,Inf
10.84888,Inf
10.90991,Inf
11.6062,Inf
6.285244,Inf
6.805051,Inf
6.130693,Inf
5.936846,Inf
5.69703,Inf
10.71505,Inf
11.38521,Inf
10.53335,Inf
10.27107,Inf
15.85065,Inf
8.123738,Inf
8.161429,Inf
7.683387,Inf
6.757045,Inf
9.801752,Inf
5.336571,Inf
4.936456,Inf
3.676324,Inf
5.541047,Inf
4.990507,Inf
5.846707,Inf
5.922478,Inf
5.965886,Inf
5.019005,Inf
5.798986,Inf
4.846048,Inf
5.949387,Inf
11.02448,Inf
15.87698,Inf
11.45701,Inf
10.81073,Inf
10.05025,Inf
10.87553,Inf
10.23244,Inf
10.76023,Inf
10.18222,Inf
11.34579,Inf
9.438753,Inf
11.10837,Inf
10.56632,Inf
10.6673,Inf
10.23108,Inf
10.77328,Inf
5.539729,Inf
6.413216,Inf
4.887273,Inf
5.471208,Inf
4.999299,Inf
6.53033,Inf
5.254155,Inf
4.851551,Inf
11.34012,Inf
10.44532,Inf
8.798615,Inf
16.12504,Inf
12.19235,Inf
11.60418,Inf
9.852798,Inf
11.07398,Inf
9.554183,Inf
9.961242,Inf
11.0442,Inf
12.64101,Inf
9.6803,Inf
11.10284,Inf
10.9885,Inf
9.669056,Inf
5.153566,Inf
5.341259,Inf
6.523519,Inf
5.510062,Inf
5.126359,Inf
4.482715,Inf
11.27963,Inf
6.945591,Inf
16.35377,Inf
11.45682,Inf
8.359119,Inf
10.13945,Inf
8.15665,Inf
12.15053,Inf
7.634551,Inf
10.68568,Inf
8.570416,Inf
10.58995,Inf
5.323382,Inf
4.946054,Inf
3.735633,Inf
6.193979,Inf
4.337857,Inf
4.798026,Inf
4.946879,Inf
5.323773,Inf
5.856908,Inf
4.362319,Inf
4.867772,Inf
6.208487,Inf
15.58272,Inf
5.343585,Inf
10.99443,Inf
9.813393,Inf
7.895688,Inf
8.245176,Inf
7.345891,Inf
6.013675,Inf
7.256422,Inf
4.87971,Inf
5.161812,Inf
16.12708,Inf
11.54576,Inf
8.602972,Inf
8.147183,Inf
5.114758,Inf
5.784737,Inf
5.020745,Inf
5.609289,Inf
5.308829,Inf
4.780137,Inf
4.883654,Inf
5.006571,Inf
4.498649,Inf
5.084168,Inf
6.61797,Inf
5.15324,Inf
9.831813,Inf
16.14322,Inf
10.74875,Inf
10.97325,Inf
8.069474,Inf
11.5194,Inf
7.661016,Inf
7.524531,Inf
9.984376,Inf
4.026655,Inf
6.137858,Inf
5.058602,Inf
5.669401,Inf
5.822776,Inf
5.051219,Inf
6.926485,Inf
5.882983,Inf
6.011637,Inf
5.350477,Inf
8.327939,Inf
16.59817,Inf
10.6183,Inf
8.061492,Inf
11.79528,Inf
8.645972,Inf
9.089515,Inf
5.195203,Inf
4.47276,Inf
4.43595,Inf
5.586996,Inf
6.195128,Inf
5.051597,Inf
5.70139,Inf
5.089041,Inf
6.275017,Inf
10.42836,Inf
11.52016,Inf
6.489942,Inf
11.22451,Inf
11.79059,Inf
11.55635,Inf
17.02744,Inf
13.11956,Inf
11.64443,Inf
11.46225,Inf
11.21417,Inf
11.40199,Inf
11.87545,Inf
12.41052,Inf
10.37401,Inf
10.54712,Inf
12.38849,Inf
11.48256,Inf
10.73651,Inf
13.37126,Inf
12.0617,Inf
11.35983,Inf
12.89938,Inf
11.56238,Inf
12.43392,Inf
11.57122,Inf
11.41393,Inf
5.132691,Inf
5.378761,Inf
5.942826,Inf
5.33092,Inf
13.24762,Inf
8.927003,Inf
4.080645,Inf
4.767453,Inf
5.747424,Inf
11.47764,Inf
11.13206,Inf
16.6669,Inf
13.13089,Inf
12.67331,Inf
12.05664,Inf
11.47495,Inf
12.1796,Inf
11.6725,Inf
12.10676,Inf
11.26823,Inf
10.25553,Inf
10.14796,Inf
11.56334,Inf
11.80082,Inf
11.315,Inf
11.90454,Inf
11.73267,Inf
11.16358,Inf
4.752848,Inf
4.482547,Inf
6.912896,Inf
5.172129,Inf
4.695429,Inf
5.11264,Inf
6.446419,Inf
6.349445,Inf
11.26793,Inf
10.89556,Inf
10.7267,Inf
11.20663,Inf
16.72755,Inf
11.83827,Inf
10.41042,Inf
11.84291,Inf
10.88899,Inf
11.0928,Inf
10.63818,Inf
10.55027,Inf
10.2166,Inf
11.60955,Inf
11.03567,Inf
8.870079,Inf
8.758319,Inf
11.4282,Inf
11.61237,Inf
10.37015,Inf
8.44075,Inf
11.14166,Inf
10.46486,Inf
10.51602,Inf
4.613228,Inf
6.352217,Inf
8.358451,Inf
5.44102,Inf
6.88043,Inf
5.48035,Inf
4.607983,Inf
8.874663,Inf
10.59335,Inf
11.9417,Inf
9.660001,Inf
5.509855,Inf
16.7287,Inf
11.2614,Inf
10.71604,Inf
10.80806,Inf
9.974487,Inf
11.74061,Inf
9.63531,Inf
9.953044,Inf
10.45641,Inf
11.29257,Inf
10.75606,Inf
10.28557,Inf
12.28848,Inf
5.740071,Inf
6.243028,Inf
6.478366,Inf
6.406238,Inf
7.877463,Inf
6.40809,Inf
11.05664,Inf
5.736253,Inf
7.381814,Inf
17.02657,Inf
12.14191,Inf
10.83895,Inf
10.98965,Inf
12.3127,Inf
8.819931,Inf
10.57198,Inf
12.66859,Inf
10.79335,Inf
6.442612,Inf
5.33941,Inf
4.652812,Inf
6.2881,Inf
5.844317,Inf
6.015992,Inf
10.60768,Inf
10.81866,Inf
10.70482,Inf
