quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.100%,log.log.sd,log.log.bases,log.log.data
0,0,0,0,14,0.331248346998149,1.04618710903864,75620,440,0,0,0,0,2.70805020110221,0.286117108783296,0.715978114491064,11.2334893013723,6.08904487544685,2.63905732961526,-1.10488689188842,0.045152230179588,11.2334760774449,6.08677472691231,0.970421781277365,-3.09771560544229,2.41889825580041,1.80611833994117
0,0,0,0,12,0.349888588107471,1.03571552843908,54303,282,0,0,0,0,2.56494935746154,0.300022061716972,0.710847368120462,10.902353168034,5.64544689764324,2.484906649788,-1.05014049486609,0.0350925196827646,10.9023347530147,5.64190707093811,0.910235093365326,-3.34976728567358,2.38897696382236,1.73022214150089
0,0,0,0,12,0.388876279019093,1.02543266474456,110143,762,0,0,0,0,2.56494935746154,0.328494987824568,0.705783339338366,11.6095438795712,6.63725803128446,2.484906649788,-0.94449403474604,0.0251146354721013,11.6095348005062,6.63594655568665,0.910235093365326,-3.6843045162354,2.4518267260445,1.89250131860177
0,0,0,0,24,0.315534914397208,1.11211222951591,291112,1561,0,0,0,0,3.2188758248682,0.27424336192686,0.747688503407526,12.5814667869296,7.35372233039963,3.17805383034795,-1.1534859394241,0.106261116559383,12.5814633518315,7.35308192051543,1.15626900640655,-2.24185585020932,2.53222456818222,1.99511953425299
0,0,0,0,23,0.269900502177101,1.02768906401379,266639,1218,0,0,0,0,3.17805383034795,0.23893855265895,0.70689675248178,12.4936547129816,7.10578612948127,3.13549421592915,-1.30970189835561,0.0273126543679718,12.4936509625996,7.10496544826984,1.14278680629477,-3.60040515422571,2.52522059227964,1.96079389852103
0,0,0,0,16,0.339609014908293,1.09849104357522,786475,4085,0,0,0,0,2.83321334405622,0.292377791467593,0.741218535769638,13.5753174860753,8.31532177537757,2.77258872223978,-1.07996027923092,0.093937459486775,13.5753162145798,8.3150770072941,1.01978144053823,-2.36512604274755,2.6082531594404,2.11807037385205
0,0,0,0,11,0.39622641509434,1.01618527561988,34821,229,0,0,0,0,2.484906649788,0.333773179652048,0.701207248575565,10.4580046499265,5.4380793089232,2.39789527279837,-0.925769475828699,0.0160556904246958,10.4579759320367,5.43372200355424,0.874591382923689,-4.13169194864709,2.34736493437074,1.69262435098263
0,0,1,3,223,2.04398158460254,3.36981954711411,36813976,962717,0,0,0.693147180559945,1.38629436111989,5.41164605185504,1.11316639024479,1.47472171468833,17.4213881408123,13.7775158130048,5.40717177146012,0.714899662810923,1.21485919608017,17.4213881136487,13.7775147742785,1.68772617824372,0.194628182077121,2.85769865330413,2.62303789912296
0,0,0,0,11,0.438511750976648,1.03530614484051,80121,599,0,0,0,0,2.484906649788,0.363609072885831,0.710646247304703,11.2913057520244,6.39692965521615,2.39789527279837,-0.824368669406619,0.0346971750959015,11.2912932709799,6.39526159811545,0.874591382923689,-3.36109700468326,2.42403192173229,1.85555734085802
0,0,0,0,11,0.407333387243973,1.05053248495693,86563,646,0,0,0,0,2.484906649788,0.341696699064963,0.718099508180928,11.3686393037335,6.4723462945009,2.39789527279837,-0.898123295568537,0.0492971641536287,11.3686277515204,6.4707995037826,0.874591382923689,-3.00988872182673,2.43085761019914,1.86729967178777
0,2,4,8,108660,128.254206385631,2808.16453061973,398739,49507,0,1.09861228866811,1.6094379124341,2.19722457733622,11.5959882230818,4.86178105742865,7.94064239805527,12.8960648543968,10.8098895516599,11.5959790201055,4.85401428184153,7.94028635695471,12.8960623464938,10.8098693527002,2.4506584018223,2.07194933971636,2.55692202031321,2.38045954579641
0,1,3,4,129,3.17450965630777,3.12247166281523,71516776,4038184,0,0.693147180559945,1.38629436111989,1.6094379124341,4.86753445045558,1.42899690381436,1.41645290164151,18.0854426234964,15.2113058915652,4.85981240436167,1.15515318145955,1.13862488781716,18.0854426095137,15.2113056439292,1.58099983724182,0.129821295557999,2.89510733895107,2.72203894373954
0,1,2,4,81,2.64795364821874,2.75033591337336,41879383,2005010,0,0.693147180559945,1.09861228866811,1.6094379124341,4.40671924726425,1.29416636605097,1.32184541287011,17.5503042351669,14.511160104992,4.39444915467244,0.973787133472442,1.01172305453632,17.5503042112888,14.5111596062415,1.48034218873659,0.0116548718877543,2.86507128373822,2.67491798143141
0,1,2,4,485,3.00893633381669,4.21344344912755,25336229,1346148,0,0.693147180559945,1.09861228866811,1.6094379124341,6.18620862390049,1.38852595272027,1.6512405681814,17.0477459451512,14.1127584814257,6.18414889093748,1.10158663883871,1.43828023478683,17.047745905682,14.1127577385656,1.8219893877963,0.36344811846753,2.83601799004435,2.64707919244918
0,2,3,5,13989,19.4334454508566,206.794625946272,596398,49662,0,1.09861228866811,1.38629436111989,1.79175946922805,9.54609806765953,3.01717304125036,5.33655021666696,13.2986651851443,10.8130154680309,9.54602658547643,2.96699557401252,5.33172615557646,13.298663508413,10.8129953321135,2.25612500356583,1.67367504232848,2.5876635420892,2.38074868227122
0,1,2,4,89,2.99110842057531,2.67268171260921,33538136,1800622,0,0.693147180559945,1.09861228866811,1.6094379124341,4.49980967033027,1.38406899196553,1.30092210710915,17.3281937671994,14.4036432740949,4.48863636973214,1.09564402792942,0.9830823550983,17.3281937373826,14.4036427187314,1.50154895178096,-0.0170623829970619,2.85233487079301,2.66748114116987
0,1,3,4,70,3.13037548414836,2.92766583495241,100537107,5616103,0,0.693147180559945,1.38629436111989,1.6094379124341,4.26267987704132,1.41836831909899,1.36804531430522,18.4260374511442,15.5411487430348,4.24849524204936,1.14115296034377,1.07420546217907,18.4260374411976,15.5411485649754,1.44656485954777,0.0715812833572052,2.9137647426611,2.74349125243835
0,1,3,4,2133,3.13295216039139,6.11454164991162,15638046,869617,0,0.693147180559945,1.38629436111989,1.6094379124341,7.6657534318617,1.41899196043028,1.96214080921539,16.5652174131615,13.6758093137469,7.66528471847135,1.14197574226886,1.8106698112868,16.5652173492149,13.6758081638161,2.03670165690088,0.593696838306289,2.80730515665672,2.61562844446429
0,1,2,4,79,3.04364734249798,3.04833050956733,10250773,558587,0,0.693147180559945,1.09861228866811,1.6094379124341,4.38202663467388,1.39714709223644,1.39830457627257,16.1428637728929,13.2331674499853,4.36944785246702,1.11305657996926,1.11459406684318,16.1428636753393,13.2331656597555,1.47463665157484,0.108490273012611,2.78147807432398,2.58272622839732
0,0,0,1,11,0.579465166502253,1.10072737970576,75014,833,0,0,0,0.693147180559945,2.484906649788,0.457086287520305,0.742283656045146,11.2254433725211,6.72623340235875,2.39789527279837,-0.545649727582318,0.0959712155500058,11.2254300417651,6.72503364216684,0.874591382923689,-2.34370697049548,2.41818174396485,1.90583692802808
0,0,0,0,12,0.440497872303695,1.03117962720561,115853,951,0,0,0,0,2.56494935746154,0.364988798487343,0.70861672142775,11.6600860566706,6.85856503479136,2.484906649788,-0.819849663802142,0.0307034160528127,11.6600774250798,6.85751406254539,0.910235093365326,-3.48338135850067,2.45617082113013,1.92534499450858
0,0,0,1,18,0.49140397934863,1.02217838213877,1204569,11269,0,0,0,0.693147180559945,2.94443897916644,0.399717944320746,0.704175337349387,14.001633214749,9.32989960703382,2.89037175789616,-0.710488720945286,0.0219360187609401,14.0016323845769,9.32981087195235,1.06138512980168,-3.81962530090451,2.63917392171649,2.23321474369477
0,0,0,0,15,0.481014854659716,1.18024086271213,132551,1234,0,0,0,0,2.77258872223978,0.392727565390469,0.779435358180334,11.7947303002491,7.11882624906208,2.70805020110221,-0.73185712648481,0.165718538590212,11.7947227560116,7.11801620446533,0.996228892951395,-1.7974644803599,2.4676522073703,1.96262906363294
0,0,0,1,13,0.472511404842672,1.06770007482017,102588,941,0,0,0,0.693147180559945,2.63905732961526,0.386969381737836,0.7264369146098,11.5384859934955,6.84800527457636,2.56494935746154,-0.74969339510647,0.065506872278136,11.5384762458142,6.84694313958538,0.941938734748111,-2.72560022156779,2.44568721127114,1.92380229567701
0,0,0,0,17,0.319163321088571,1.04651936294443,310609,1848,0,0,0,0,2.89037175789616,0.276997687971752,0.716140478398073,12.6462933849286,7.52240023138712,2.83321334405622,-1.1420523288794,0.0454697653074484,12.6462901654521,7.52185925220163,1.04141152477478,-3.09070767263977,2.53736390460899,2.01781334838699
0,0,0,0,12,0.440866705200538,1.05020603364255,195499,1689,0,0,0,0,2.56494935746154,0.365244811143108,0.717940292315985,12.1833156584076,7.43248380791712,2.484906649788,-0.819012705004869,0.0489863674370272,12.183310543305,7.4318919168078,0.910235093365326,-3.01621323515152,2.50006702693536,2.00578045845743
0,0,0,1,9,0.486949784514067,1.00181990663762,61953,585,0,0,0,0.693147180559945,2.30258509299405,0.396726897246793,0.694056720122216,11.034147453173,6.37331978957701,2.19722457733622,-0.719594273096708,0.0018182526140127,11.0341313120349,6.37161184723186,0.787195008176644,-6.30987934127759,2.40099331545324,1.8518524748176
0,1,2,4,82,2.9882812993661,2.95104819922639,50088147,2678020,0,0.693147180559945,1.09861228866811,1.6094379124341,4.4188406077966,1.38336038606289,1.37398091060222,17.7292949712025,14.8005886468754,4.40671924726425,1.09469840586687,1.08216042901156,17.7292949512377,14.8005882734653,1.48313047774119,0.0789594402387642,2.87521835343179,2.69466692818724
0,0,0,1,7,0.67545683335157,1.0224617262742,36556,463,0,0,0,0.693147180559945,2.07944154167984,0.516085864420534,0.704315445803191,10.5066279653085,6.13988455222626,1.94591014905531,-0.392366026878306,0.0222131767175652,10.5066006103921,6.13772705408623,0.665729810578276,-3.80706962034629,2.35200368921983,1.81445448699216
0,0,1,2,660,3.02060578255106,17.3675438136942,16783250,622925,0,0,0.693147180559945,1.09861228866811,6.49375383985169,1.39143258345488,2.91058518390181,16.6358919827883,13.3421830106184,6.49223983502047,1.10545740151994,2.85460316632214,16.6358919232051,13.34218140529,1.87060759213393,1.04893283741285,2.8115625252982,2.59093055075388
0,0,1,3,26376,34.9158321608872,689.503156855764,398739,25093,0,0,0.693147180559945,1.38629436111989,10.1802476972874,3.58117820554616,6.53742054467925,12.8960648543968,10.1303840527196,10.1802097847516,3.55294036992167,6.53597127569389,12.8960623464938,10.1303442017622,2.32044561844949,1.87732096276437,2.55692202031321,2.31553529613963
0,0,0,1,16,0.6103645943098,1.01802045525943,237250,2904,0,0,0,0.693147180559945,2.83321334405622,0.476460609452104,0.702117058282141,12.3768739314264,7.97418866928601,2.77258872223978,-0.493698804773812,0.0178600115015369,12.3768697164722,7.97384437594469,1.01978144053823,-4.02519105955096,2.51582938524185,2.07616673233339
0,1,3,6,852,11.8010717981522,44.4708060410312,1022394,108049,0,0.693147180559945,1.38629436111989,1.94591014905531,6.74875954749168,2.5495289016507,3.81707049455535,13.8376584721396,11.590349361935,6.74758652682932,2.46819035769867,3.79483292985938,13.8376574940436,11.5903401069177,1.90918488936679,1.33364038612605,2.62739367965335,2.45017200178027
0,0,1,2,698,2.59189244718602,14.1249998570499,38508932,1338627,0,0,0.693147180559945,1.09861228866811,6.54965074223381,1.27867920767152,2.71634899446566,17.4664007983182,14.1071557668063,6.54821910276237,0.952388283487926,2.64794626691214,17.4664007723502,14.1071550197725,1.8791931199696,0.973784345917269,2.86027907958597,2.64668211688663
0,0,1,2,693,2.97630216735984,16.6169931890197,73835824,2772218,0,0,0.693147180559945,1.09861228866811,6.5424719605068,1.38035228373356,2.86886395833085,18.1173546053903,14.8351586405003,6.5410299991899,1.09068164654767,2.81042585783873,18.1173545918467,14.8351582797783,1.87809464529938,1.03333602269528,2.89687029612925,2.69699992303392
0,0,1,2,976,3.09794690623785,17.3448469301809,41879383,1635010,0,0,0.693147180559945,1.09861228866811,6.88448665204278,1.41048609371468,2.90934871381936,17.5503042351669,14.3071600901196,6.88346258641309,1.13073960377095,2.85329545537158,17.5503042112888,14.3071594785027,1.92912180824977,1.04847462641083,2.86507128373822,2.6607600748084
0,0,1,2,599,2.00860608353428,11.6335453981837,33538136,968969,0,0,0.693147180559945,1.09861228866811,6.39692965521615,1.10147687632776,2.5363556094153,17.3281937671994,13.7839889306413,6.39526159811545,0.697440990716057,2.45389276944435,17.3281937373826,13.7839878986171,1.85555734085802,0.897675649101067,2.85233487079301,2.62350762129555
0,0,1,2,662,2.71815150507611,15.4699405367352,26259569,933199,0,0,0.693147180559945,1.09861228866811,6.49677499018586,1.31322663754814,2.80153693378444,17.0835410519905,13.7463748191294,6.49526555593701,0.999952055557398,2.73889882079835,17.0835410139091,13.7463737475472,1.87107353549722,1.00755594940088,2.83811548618827,2.62077506187927
0,0,1,2,1218,2.14731040109921,12.5535585138206,39439245,1197718,0,0,0.693147180559945,1.09861228866811,7.10578612948127,1.14654824718687,2.60664913379304,17.4902719698689,13.9959294725486,7.10496544826984,0.764216082782697,2.53000417230394,17.4902719445135,13.9959286376279,1.96079389852103,0.928220951870062,2.86164483748101,2.63876647572336
0,0,1,2,734,2.49847126623049,13.9404761138068,84213159,2851484,0,0,0.693147180559945,1.09861228866811,6.59987049921284,1.25232609200173,2.70407404759091,18.2488617615367,14.8633504691756,6.59850902861452,0.915679051327946,2.63479655925464,18.248861749662,14.8633501184811,1.88684371875668,0.968805971898713,2.90410270820189,2.69889845926966
0,0,1,2,680,2.36283103854372,12.7588507277954,11160936,374960,0,0,0.693147180559945,1.09861228866811,6.52356230614951,1.21278319020659,2.6216823063277,16.2279304719664,12.8345772995442,6.52209279817015,0.85986049270448,2.54622520550566,16.2279303823682,12.8345746325966,1.87519530574952,0.934611950860277,2.78673385536508,2.55214267256602
0,0,1,2,556,2.17477357148897,12.011193657717,66110270,1963025,0,0,0.693147180559945,1.09861228866811,6.32256523992728,1.15523631373508,2.56581003756375,18.0068346785299,14.489997718204,6.32076829425058,0.776924554058796,2.48583901980571,18.0068346634037,14.4899972087863,1.84384076631625,0.910610236287784,2.89075138934945,2.67345856370223
0,0,1,1,505,1.25618096023435,6.48097039009664,24234584,507946,0,0,0.693147180559945,0.693147180559945,6.22653666928747,0.813673543288768,2.01236251486835,17.0032913031208,13.1381323904091,6.22455842927536,0.228076134287673,1.86887025071066,17.0032912618574,13.1381304216979,1.82850250477859,0.625334104292977,2.83340692895612,2.57551872147976
0,0,1,2,785,2.48685309793129,14.2050676902994,100537107,3349457,0,0,0.693147180559945,1.09861228866811,6.66695679242921,1.24899963830918,2.72162877296417,18.4260374511442,15.0243090996669,6.66568371778241,0.911018095095702,2.65359878053939,18.4260374411976,15.0243088011111,1.89697253168255,0.975916749101077,2.9137647426611,2.70966947610925
0,0,1,2,583,3.53451451849907,17.5407435688837,7320557,325876,0,0,0.693147180559945,1.09861228866811,6.36990098282823,1.51171802568646,2.91997066553001,15.8061971125404,12.6942752885396,6.36818718635049,1.26257595427331,2.86452637879827,15.8061969759388,12.6942722198924,1.85131484295153,1.05240302369066,2.76040207680426,2.54115088542293
0,0,1,2,564,2.07567347417659,12.0282589625165,115591997,3383629,0,0,0.693147180559945,1.09861228866811,6.33682573114644,1.12352389327037,2.56712076459719,18.5655772903533,15.0344596556689,6.33505425149806,0.730285666890791,2.48725879486762,18.5655772817022,15.0344593601283,1.84609837750882,0.91118121846163,2.92130918230866,2.71034485703961
0,0,1,2,559,2.02002567597779,10.8902015241738,17520657,525416,0,0,0.693147180559945,1.09861228866811,6.32793678372919,1.10526533333004,2.47571465960647,16.6788911998449,13.1719475120101,6.3261494731551,0.703110222212425,2.38786344220742,16.6788911427694,13.1719456087581,1.84469175298798,0.870399008889963,2.81414391646959,2.57808923519783
0,0,1,2,521,2.46837960415278,11.9743522039357,10250773,365734,0,0,0.693147180559945,1.09861228866811,6.25766758788264,1.24368751202635,2.56297450132664,16.1428637728929,12.8096643064214,6.25575004175337,0.903561904650205,2.48276704612901,16.1428636753393,12.8096615721975,1.83350104748209,0.909373682603563,2.78147807432398,2.55019969652746
0,0,0,0,29,0.197610204208673,1.02946729667104,337351,1266,0,0,0,0,3.40119738166216,0.180328074635306,0.707773343183755,12.7288821745988,7.14440718032114,3.36729582998647,-1.62145885426956,0.029041480755833,12.7288792103316,7.14361760270412,1.21410999791318,-3.53903010011086,2.54387336551431,1.96621931508448
0,0,1,2,914,2.07998507849487,10.584589867509,14971680,457435,0,0,0.693147180559945,1.09861228866811,6.81892406527552,1.12492475232922,2.44967575522997,16.5216710413408,13.0333922632017,6.81783057145415,0.732360719886949,2.35939915726167,16.521670974548,13.0333900771012,1.91954132322421,0.85840699224222,2.80467291155805,2.56751453205551
0,0,0,0,17,0.196822415674729,1.03023631124917,39401,167,0,0,0,0,2.89037175789616,0.179670057737418,0.70815219576099,10.581571855419,5.12396397940326,2.83321334405622,-1.62545340006396,0.0297882043241316,10.5815464756746,5.11799381241676,1.04141152477478,-3.51364279188066,2.3591115854719,1.63276252875225
0,0,0,0,140,0.18824379626031,2.14308163269946,6846717,21584,0,0,0,0,4.94875989037817,0.172476415593922,1.14520373033829,15.7392799713342,9.97975390798958,4.9416424226093,-1.67001736763767,0.762244808486165,15.7392798252788,9.97970757844754,1.59769775015494,-0.271487503912743,2.75615948751294,2.30055378913734
0,0,1,2,143,1.91850279296322,3.5030894465702,16783250,387699,0,0,0.693147180559945,1.09861228866811,4.969813299576,1.07107074264711,1.50476370489524,16.6358919827883,12.867987123659,4.96284463025991,0.651545086509503,1.25364527816575,16.6358919232051,12.8679845443418,1.60197909050574,0.226055529918701,2.8115625252982,2.55474240828356
0,0,1,4,52479,65.2279435921743,1398.24629923919,398739,21005,0,0,0.693147180559945,1.6094379124341,10.868187423618,4.19310248252329,7.24368901295053,12.8960648543968,9.95256339018272,10.8681683685584,4.17788795981933,7.24297408698923,12.8960623464938,9.95251578360348,2.38583818358234,1.98003190754411,2.55692202031321,2.29782536178442
0,0,0,2,117,1.73547261710608,3.16105849232854,38508932,811205,0,0,0,1.09861228866811,4.77068462446567,1.00630422427463,1.42576948717875,17.4664007983182,13.6062773082414,4.76217393479776,0.551279778094438,1.15090693743701,17.4664007723502,13.6062760755081,1.56070427297465,0.140550272810628,2.86027907958597,2.61053116243494
0,0,1,2,133,1.86477480091507,3.41897424361457,73835824,1657122,0,0,0.693147180559945,1.09861228866811,4.89783979995091,1.05248974355724,1.48590759757642,18.1173546053903,14.3205935241909,4.89034912822175,0.623140295625301,1.22934057731922,18.1173545918467,14.3205929207352,1.58726369730255,0.206477909622122,2.89687029612925,2.6616985657546
0,0,0,2,124,1.49897619074283,2.96392781172089,41879383,781554,0,0,0,1.09861228866811,4.8283137373023,0.915881124293555,1.37723540533342,17.5503042351669,13.5690408038465,4.82028156560504,0.404782335567252,1.08651535211731,17.5503042112888,13.5690395243452,1.57283234245698,0.0829756504969953,2.86507128373822,2.60779069200099
0,0,0,2,333,1.43668696710943,3.41081378477486,25336229,466081,0,0,0,1.09861228866811,5.8111409929767,0.890639316293933,1.48405920412986,17.0477459451512,13.0521168632929,5.80814248998044,0.362339745586299,1.22695090938541,17.047745905682,13.0521147177454,1.75926081062039,0.204532156277558,2.83601799004435,2.56895016797726
0,0,1,2,167,1.84483976688508,3.12439304695032,33538136,740784,0,0,0.693147180559945,1.09861228866811,5.12396397940326,1.04550674503793,1.41691886882722,17.3281937671994,13.515465713729,5.11799381241676,0.612392426504292,1.13924003934835,17.3281937373826,13.5154643638087,1.63276252875225,0.130361407957825,2.85233487079301,2.60383453828049
0,0,1,2,176,1.8189704189317,3.14339920036368,39439245,862270,0,0,0.693147180559945,1.09861228866811,5.17614973257383,1.0363717186153,1.42151651383926,17.4902719698689,13.667324885388,5.17048399503815,0.59827063713421,1.14530476227426,17.4902719445135,13.6673237256591,1.64296630020017,0.135670769514923,2.86164483748101,2.61500785436776
0,0,0,2,147,1.73545158717397,3.1413978029171,66110270,1401442,0,0,0,1.09861228866811,4.99721227376411,1.0062965363845,1.4210333644067,18.0068346785299,14.15301297805,4.99043258677874,0.55126766032357,1.14466786103045,18.0068346634037,14.1530122644994,1.60752259674322,0.135114517222867,2.89075138934945,2.64992748231668
0,0,1,3,151,1.98146364008664,3.39193123335843,100537107,2367597,0,0,0.693147180559945,1.38629436111989,5.02388052084628,1.09241433433196,1.47976904683475,18.4260374511442,14.6773864970611,5.01727983681492,0.68383578378867,1.22139944453973,18.4260374411976,14.677386074692,1.61288792166534,0.199997287033361,2.9137647426611,2.68630794702466
0,0,0,1,182,0.906465587249713,2.50050777168532,7320557,86734,0,0,0,0.693147180559945,5.20948615284142,0.645251049929502,1.252908035597,15.8061971125404,11.3706127721955,5.2040066870768,-0.0982022117254501,0.916493819924507,15.8061969759388,11.370601242758,1.64942884563729,-0.0871999548516731,2.76040207680426,2.4310311861144
0,0,1,3,142,2.11832397877857,3.43611795411307,115591997,2872842,0,0,0.693147180559945,1.38629436111989,4.96284463025991,1.13729567119622,1.48977965933142,18.5655772903533,14.8708126897575,4.95582705760126,0.750625199966027,1.23434233243647,18.5655772817022,14.8708123416702,1.60056406759735,0.210538303895557,2.92130918230866,2.69940038854752
0,0,0,2,177,1.54624949281297,2.85143987045729,17520657,330535,0,0,0,1.09861228866811,5.18178355029209,0.934621489369058,1.34844707070856,16.6788911998449,12.7084708582118,5.17614973257383,0.435832316713493,1.04782408440538,16.6788911427694,12.7084678328181,1.64406148502088,0.0467157134172365,2.81414391646959,2.54226852976948
0,0,0,0,20,0.273213531972017,1.04311560022864,144517,539,0,0,0,0,3.04452243772342,0.241544044685388,0.714475897802309,11.8811593462508,6.29156913955832,2.99573227355399,-1.2975016211358,0.0422120042284821,11.8811524266736,6.289715570909,1.09718870036495,-3.16505063800079,2.47495331484201,1.83891585043858
0,0,0,0,21,0.266807212430192,1.06180090858455,591978,2320,0,0,0,0,3.09104245335832,0.236499729090668,0.723579828355457,13.291226440264,7.74975340627444,3.04452243772342,-1.32122893220939,0.0599664368692287,13.2912247510135,7.74932246466036,1.11334405395999,-2.81397025878734,2.58710402431153,2.04760541562877
0,0,1,2,54,1.57736540896429,1.92459443312493,16783250,505820,0,0,0.693147180559945,1.09861228866811,4.00733318523247,0.946767717878971,1.07315581572837,16.6358919827883,13.1339381307429,3.98898404656427,0.455755992594796,0.65471526145179,16.6358919232051,13.1339361537569,1.38353657355811,-0.423554853203771,2.8115625252982,2.57519942661466
0,1,2,4,37342,47.2135281474849,990.763846791864,398739,26138,0,0.693147180559945,1.09861228866811,1.6094379124341,10.5279007566643,3.87563964863722,6.89948502127516,12.8960648543968,10.1711837308994,10.5278739775253,3.85468046481994,6.8984762080434,12.8960623464938,10.171145473157,2.35402640429145,1.9313005478006,2.55692202031321,2.31955483628004
0,0,1,2,62,1.57628082232974,1.87824423279536,38508932,1162503,0,0,0.693147180559945,1.09861228866811,4.14313472639153,0.946346817179974,1.05718046685048,17.4664007983182,13.9660868572979,4.12713438504509,0.455068162319761,0.63033742174218,17.4664007723502,13.9660859970855,1.41758331264522,-0.461500012906775,2.86027907958597,2.63663196200803
0,0,1,2,76,1.71502344173744,2.04086952290353,73835824,2416534,0,0,0.693147180559945,1.09861228866811,4.34380542185368,0.998800587506062,1.11214350179103,18.1173546053903,14.6978452539199,4.33073334028633,0.539426749176058,0.713375953760475,18.1173545918467,14.6978448401042,1.4657368903269,-0.337746713156858,2.89687029612925,2.68770087351974
0,0,1,2,63,1.66442022319192,1.96452823449443,41879383,1334331,0,0,0.693147180559945,1.09861228866811,4.15888308335967,0.97998648167668,1.08671790832112,17.5503042351669,14.1039413500555,4.14313472639153,0.509476848492585,0.67525213226964,17.5503042112888,14.1039406006166,1.42145268160866,-0.392669128565949,2.86507128373822,2.64645423355923
0,0,1,3,195,1.87337018464745,2.38764969210644,25336229,902099,0,0,0.693147180559945,1.38629436111989,5.27811465923052,1.05548562120858,1.22013637478121,17.0477459451512,13.7124806576447,5.27299955856375,0.627739046563998,0.870309489671773,17.047745905682,13.7124795491196,1.66259937683199,-0.13890639533738,2.83601799004435,2.61830633419601
