quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,mad,bases,sum,loss.0peaks,loss.1peak,loss.diff,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.mad,log+1.bases,log+1.sum,log+1.loss.diff,log.quartile.100%,log.mean,log.sd,log.bases,log.sum,log.log.quartile.100%,log.log.bases,log.log.sum
0,0.0540540540540541,0.783783783783784,1.94594594594595,15.7567567567568,1.3826493032135,1.89675599847883,1.00175675675676,36583,50581.4594594595,0.693938783569733,0.621877764755362,0.0720610188143717,0,0.0374674151654024,0.512176755308954,1.01201695397284,2.74040406463966,0.846760737872049,1.05050380989285,0.614396214932237,10.5073662653379,10.7538646731643,0.0669317359628915,2.66887384586143,0.246501717317962,0.609583529743571,10.5073389306105,10.7538406479284,0.971043286697737,2.35207395878707,2.37441401633114
0,0,0.837837837837838,2.78378378378378,45.5135135135135,2.86044407313552,5.97782838997284,1.24217837837838,21416,61259.2702702703,-2.20009873631244,-3.99255726221536,1.79245852590292,0,0,0.499473954518529,1.16460720909057,3.27408600809485,1.12175347663042,1.54108760495132,0.640277214577011,9.97194027817057,10.5985281041595,0.632531810079416,3.21871754637461,0.626602397075375,1.21891284961852,9.97189358520019,10.5984959822756,1.12460192578175,2.29977049424458,2.35783664013191
0,0,1.94594594594595,6.89189189189189,134.702702702703,10.8186736958935,24.3164853476849,2.88505945945946,7208,77981,-26.0890941152602,-37.3444208691719,11.2553267539117,0,0,0.986916595814121,1.94581180835572,4.40480347250265,2.13200035792706,2.71066705043193,1.22573156434353,8.88308552440458,10.8498790630778,1.81734479670434,4.38691095884945,1.96690658100306,2.6087643824208,8.88294679928817,10.8498533802912,1.45506898073157,2.1841333487218,2.38120773158794
0,0.378378378378378,1.40540540540541,3.18918918918919,21,2.19285855478428,2.61533432140024,1.52267027027027,42249,92646.0810810811,0.205759980154075,0.0213366014615926,0.184423378692482,0,0.254496715010472,0.793548613194833,1.37916904679868,2.96868013907314,1.1283601507455,1.25093014951278,0.838518678908283,10.6513596327853,11.3583804304515,0.158886233348725,2.9111397007612,0.707031486179738,0.899214372820966,10.6513359638662,11.3583674500459,1.05708126719972,2.36568532690471,2.42923295780447
0,0.216216216216216,1.24324324324324,3.10810810810811,152.486486486486,3.52202816570712,10.1508674231859,1.56274054054054,72749,256224.027027027,-1.47861419407975,-2.97605041554892,1.49743622146917,0,0.14986966066161,0.727797514582698,1.35097415312883,4.55278011089301,1.41667658247931,2.07524307626169,0.847103964375235,11.1947841850337,12.3050867486135,0.708858111593009,4.53721634964863,1.11031126986812,1.89807109200071,11.1947704392348,12.3050817091029,1.49037135644776,2.41544674418927,2.50919444070711
0,0.756756756756757,2.27027027027027,5.45945945945946,187.486486486487,5.10442974769672,11.7702259349748,2.68470810810811,285659,1458126.2972973,-3.22245123637365,-3.7553600045304,0.532908768156757,0,0.485667856578907,1.10930062675607,1.77439614150272,4.89856836630322,1.75284825715873,2.32121363502426,1.22263659208629,12.5625575714166,14.1084339505547,0.325365735565035,4.88843486077381,1.54587905649676,2.19289552627856,12.5625540707454,14.1084331272421,1.5726637236649,2.53072048994897,2.64631349575991
0,0.27027027027027,1.21621621621622,2.86486486486487,122.540540540541,2.61367776110334,6.35651523470414,1.52267027027027,271459,709506.351351351,-0.127331647583807,-0.690936068649457,0.563604421065649,0,0.187337075827012,0.723205648723363,1.28898907759531,4.41135765587895,1.24621206515638,1.7581393609919,0.838518678908283,12.511570077852,13.3974793145476,0.35079208725595,4.39446127938464,0.885911288780695,1.52544158335609,12.5115663940612,13.3974776828419,1.46089059282303,2.52665352799634,2.5946553819628
0,0.351351351351351,1.83783783783784,4.67567567567568,274.351351351351,6.46979517352044,22.3210750133745,2.52442702702703,36078,233417.27027027,-8.18479841968963,-15.2929731442551,7.10817472456548,0,0.243538198575116,0.958663412729005,1.69208981837498,5.07687151455271,1.86322080855754,2.71979281345125,1.15839405066422,10.4934662576062,12.1642490618321,1.59738145385237,5.06735813022515,1.67080453183001,2.62487714481617,10.4934385402676,12.1642430720976,1.60353294980577,2.35075016090462,2.49739364136198
0,0.540540540540541,1.7027027027027,3.43243243243243,14.2972972972973,2.32966441532663,2.32241656435956,1.84323243243243,14814,34511.6486486487,0.0496037403454275,-0.0514198240284379,0.101023564373865,0,0.366898960506679,0.90276753340303,1.4289136314851,2.69000277387198,1.16465572110203,1.18642381872424,0.951682345871471,9.60339546000766,10.3512390381746,0.0947173334845314,2.61661614397937,0.747872500042121,0.811277652822731,9.60332795857324,10.3512004586154,0.955197483626864,2.26210970075166,2.33580725252848
0,0,0.810810810810811,4.62162162162162,134.783783783784,9.24911835415998,22.5828996635441,1.20210810810811,10691,98882.3243243243,-29.0477539437255,-40.2078906739919,11.1601367302663,0,0,0.504401564161608,1.62620971222899,4.28623927074047,1.94366527109341,2.58697605600857,0.649762218946809,9.27725107725881,11.01188974902,1.77786161256006,4.26493322757614,1.73470949462791,2.4685066477844,9.2771575450135,11.0118670396414,1.42060223228663,2.22755520085026,2.39566498695434
0,0,1.86486486486487,4.97297297297297,143,9.06457038228789,22.2971078653743,2.68470810810811,17034,154405.891891892,-18.2639412196595,-29.0117583042124,10.747817084553,0,0,0.931483026431469,1.72937549032731,4.5286333407905,2.11380948953539,2.74320424562021,1.14230453468187,9.74302533009507,11.7054460102102,1.88095219818893,4.51383926996903,1.96246961839703,2.65286464372692,9.74296662570103,11.7054362440981,1.48894582453618,2.27654565297301,2.45858947641535
0,0.45945945945946,1.37837837837838,2.86486486486487,16.1621621621622,2.06127735134273,2.31402593470272,1.52267027027027,31355,64631.3513513514,0.270160519435453,0.209137687693434,0.0610228317420192,0,0.310697837758575,0.763856389176776,1.29217240288332,2.7782575916651,1.08194156743786,1.17736442009919,0.814677786961104,10.3531609153086,10.9817176249263,0.0559872903420475,2.70896290384098,0.628569161596215,0.794593804042613,10.3531290229771,10.9816981845733,0.985338446583635,2.33728879508217,2.39526731817251
0,0,1.08108108108108,4.10810810810811,63.5135135135135,5.0907922120483,10.4202861856602,1.60281081081081,9649,49121.0540540541,-8.39766863944682,-12.7625526636209,4.36488402417403,0,0,0.668413066546584,1.571870622454,3.87737111394107,1.66106234007167,2.18651791629221,0.859759366998935,9.17471319433303,10.5829634303554,1.32896749804143,3.84910791086518,1.40832244849691,2.0313503003624,9.17460956202038,10.5829320105173,1.32548116794724,2.21643983848698,2.35729921259572
0,0.351351351351351,1.24324324324324,2.7027027027027,17.1351351351351,1.85067080417504,2.10660173586657,1.40245945945946,92374,170953.864864865,0.383075381794398,0.330718850926539,0.0523565308678593,0,0.235763007427771,0.709063806999997,1.23376468583683,2.84552389591095,1.00669588127391,1.11708980899305,0.776711579090004,11.4336116582505,11.9380750546025,0.0490809588993557,2.78222592985379,0.504466657084899,0.708915804027778,11.4336008327521,11.938067489837,1.01559528084256,2.43655646168072,2.47881616573733
0,0.189189189189189,1.05405405405405,2.2972972972973,13.1891891891892,1.57725218158227,1.86633141537837,1.20210810810811,25496,40213.6216216216,0.641171673605306,0.601243034331768,0.0399286392735383,0,0.131135953078909,0.645087493104548,1.12693103718957,2.60658879161202,0.915443045215484,1.0394198434368,0.713434565971505,10.1463160771667,10.4956800034344,0.0384594823530658,2.52602523331542,0.349370049117645,0.591565621966504,10.1462768560972,10.4956469052148,0.918299329785849,2.31710682598857,2.34965646475689
0,0.351351351351351,1.24324324324324,3,61.6756756756757,2.49132030757258,4.61686066341841,1.44252972972973,356184,887368.432432433,0.0608316458549894,-0.00710756113073061,0.06793920698572,0,0.243538198575116,0.730980839870709,1.34267836262289,3.74090487523041,1.22131935905076,1.53183877219111,0.813207873660883,12.7832055377775,13.6383205246278,0.0604866422105235,3.70887981027521,0.855116531198693,1.24448684393,12.7832027302438,13.6383192614425,1.28572309536013,2.54813202242364,2.61257565749405
0,0.378378378378378,1.27027027027027,2.83783783783784,136,2.55682183272314,6.93059507784915,1.40245945945946,184566,471902.378378379,-0.0219372387549056,-1.3267976320303,1.3048603932754,0,0.254496715010472,0.745122681594075,1.28075157650464,4.40276828634555,1.23713753872842,1.7936426240527,0.800552471037183,12.1257678201735,12.999825521569,0.582628818264273,4.38554588159539,0.874060691385231,1.56801744273294,12.1257624020721,12.9998230934574,1.45683750497151,2.49533231336819,2.56452797994943
0,0.540540540540541,1.45945945945946,3,24.2972972972973,2.17568433024671,2.67393095999293,1.60281081081081,101493,220816.72972973,0.193090243688844,0.00151045736319709,0.191579786325647,0,0.366898960506679,0.812282320777534,1.30585193466336,3.0540962881371,1.11277803878489,1.24562653246095,0.863829484155683,11.5277549624162,12.1957944898904,0.132664516463752,2.99925202963813,0.668043379214857,0.882670811022696,11.5277451095685,12.1957884887834,1.08239010653087,2.44475674790182,2.50014673577041
0,0.432432432432432,1.37837837837838,2.83783783783784,16.1621621621622,2.00462424298315,2.21231806198078,1.44252972972973,48943,98112.3243243243,0.327406418310214,0.251671604845269,0.0757348134649454,0,0.291964130175874,0.760673063888766,1.25644927207299,2.80072427030882,1.05907077276766,1.15096212920248,0.789366981713704,10.7984320663907,11.3848772623385,0.0704670504699898,2.73541813844398,0.586452337477576,0.760355750266429,10.7984116346684,11.384863972146,1.00047893238383,2.37939905245016,2.43124324043641
0,1.16216216216216,2.54054054054054,5,159.108108108108,5.69685298117166,14.3780248757547,2.40421621621622,61315,349302.540540541,-4.5736566618047,-9.00771496678793,4.43405830498323,0,0.66700452597526,1.14579131093185,1.73622912753853,4.64781516595267,1.83968840819912,2.40907471798686,1.12449795994987,11.023796099286,12.6778982689043,1.21935493531999,4.63420037757625,1.65411511402929,2.28580126861256,11.0237797901961,12.6778949042254,1.51466925587597,2.4000547385816,2.53935854773215
0,0.702702702702703,1.94594594594595,3.75675675675676,133.621621621622,3.22913704347478,7.4098681067765,1.8833027027027,162020,523184.783783784,-0.748446998561633,-2.25595276455445,1.50750576599281,0,0.463750823708196,0.964663819159665,1.49574260748833,4.47398655002845,1.41381621338452,1.90577450410934,0.952417302521582,11.995481235443,13.1148594525011,0.650259112757779,4.45779994367603,1.11938222947076,1.71112985445692,11.9954750633845,13.1148572928552,1.47442495931775,2.4845295006249,2.57338621719672
0,0.594594594594595,1.81081081081081,4.16216216216216,122.243243243243,4.7577594664997,11.1465257536958,2.08365405405405,90215,429221.27027027,-3.08075818998229,-6.34184951147633,3.26109132149404,0,0.404366375672082,0.922909781557056,1.57746971966457,4.53752174719285,1.67560500286346,2.28836439975365,1.00755408132659,11.4099620739121,12.8565170236565,1.17398065407567,4.52401565770685,1.44656309604979,2.16042347674383,11.4099509893424,12.8565140853922,1.49715186481134,2.43448586845217,2.55316448728928
0,0.216216216216216,1.97297297297297,5.10810810810811,29.2432432432432,4.5926463497197,6.51639020856873,2.68470810810811,5549,25484.5945945946,-6.35874785497487,-8.54435630491653,2.18560844994166,0,0.118433152288483,0.912964674785232,1.59640092506704,2.86874499949399,1.38821502546513,1.55578861829821,1.09892421647874,8.62155320674048,9.63464827574217,0.616448180440336,2.78752518754076,1.01318867535381,1.23154421348575,8.6213730103259,9.63456168567971,0.97124289923839,2.15424435393194,2.26129840252146
0,0.351351351351351,2.13513513513514,5.91891891891892,184.648648648649,12.2853032157468,29.9646823124476,2.92512972972973,12896,158431.27027027,-26.3086453362577,-40.7149346633219,14.4062893270642,0,0.227987816280425,1.04706859721569,1.87397346038954,4.6718953521104,2.27281479074546,2.90406935587512,1.24822768623441,9.46475000516439,11.598212231065,2.07095101505772,4.65830052299266,2.13352788024242,2.82204977503692,9.46467246474641,11.5982003449888,1.51757510253024,2.24756617917572,2.44851587755902
0,0.027027027027027,0.945945945945946,2.27027027027027,15.4864864864865,1.63957376556057,2.36592833086644,1.28224864864865,15454,25337.972972973,0.456270010921992,0.114051516598903,0.342218494323089,0,0.0187337075827012,0.574744528633078,1.10786158582313,2.62223393384006,0.937081683059534,1.14558451568218,0.702984033298136,9.64568785456622,10.0418416223486,0.216993074533724,2.53864694701877,0.396169130661494,0.733395434793112,9.64562314849353,10.041792279155,0.913433624554298,2.26650425271996,2.30562872110486
0,0.0540540540540541,1.02702702702703,3.59459459459459,70.8108108108108,4.3916705116912,9.7840407142421,1.52267027027027,11598,50934.5945945946,-4.9059366641941,-7.76108348393947,2.85514681974537,0,0.0374674151654024,0.618242850590757,1.39573443252132,3.79723372524531,1.45624071922936,1.98516330655312,0.792537379967606,9.35867416648188,10.4767366738262,1.00598530686008,3.76554948699791,1.11811165110977,1.78199898740056,9.35858794843639,10.4766995995462,1.29747766036541,2.23629441889917,2.34625291945686
0,0,0.783783783783784,5.35135135135135,187.027027027027,12.6941861399619,32.7911044238268,1.16203783783784,11434,145145.324324324,-47.3167688146131,-65.9130610414717,18.5962922268586,0,0,0.519951946456299,1.79425122372563,4.71168686888382,2.28377412853203,3.01347723075885,0.676938271400626,9.34443410645688,11.4894467575629,2.32834583608333,4.69882596411428,2.14508677133251,2.94177971088771,9.34434665182392,11.4894334231564,1.52760976575162,2.23477152426587,2.43895510346309
0,0,0.411764705882353,2.44117647058824,60.6764705882353,3.1688983358745,8.25102471758481,0.610482352941177,18943,60028.4411764706,-4.60540687441936,-8.1574720223611,3.55206514794174,0,0,0.276952307511396,1.11680676103777,3.4659300930085,1.22155849270546,1.74708997855956,0.361448031540386,9.84924253768373,10.6410832339785,0.889841994012713,3.41642801510961,0.79186353247805,1.47342401799393,9.84918974912828,10.6410532816063,1.17894208998811,2.28738919282879,2.36221028480387
0,0.588235294117647,1.70588235294118,3.5,156.176470588235,3.47207673899343,9.17411281698571,1.78784117647059,207018,718782.382352941,-0.98746950739394,-2.18256964420042,1.19510013680648,0,0.390811160773392,0.88861914408663,1.43840864576284,4.69969382531298,1.46424362805626,2.06201118536933,0.914905038463786,12.2405658554749,13.4268210991735,0.563619172197855,4.68726631459813,1.18625849796453,1.89063626365222,12.2405610249887,13.4268195229533,1.52890478017755,2.50475511140867,2.59690469768836
0,0.617647058823529,1.88235294117647,3.88235294117647,150.294117647059,3.35631693839158,6.79504350999926,1.91865882352941,499164,1675352.58823529,-0.837016266748439,-1.19152032544998,0.354504058701536,0,0.411197842554567,0.947847806061996,1.51303248791746,4.61099815202228,1.44228610365339,1.89766275578405,0.964764210741839,13.1206919813999,14.2772354806654,0.26663285340545,4.59701515824037,1.15654482427904,1.70762173730657,13.1206899780523,14.2772348023313,1.5070086492999,2.57419037192372,2.65835096067362
0,0.0882352941176471,1.61764705882353,4.73529411764706,49.1176470588235,5.09083814650741,9.03273539864463,2.31111176470588,6294,32041.7352941177,-6.18409993065532,-9.24202691848667,3.05792698783135,0,0.0611600453435246,0.888585952516636,1.66029766884326,3.28646674021223,1.55163537666209,1.82301304316032,1.10322000528963,8.74751094647845,9.99353990682994,0.820085906893312,3.22836594813495,1.24612816383812,1.56594587454365,8.74735207762435,9.99348024146248,1.11919733806932,2.16875103487087,2.2986439720966
0,0.441176470588235,1.76470588235294,3.66176470588235,17.6764705882353,2.55639198681698,2.85661093343067,1.96226470588235,17527,44805.8823529412,-0.377633500636352,-0.629656738378593,0.252023237742241,0,0.297338989292571,0.907439810734898,1.45159816961558,2.81667544986739,1.20716751459966,1.29141128782806,0.956705526225802,9.7715548812753,10.5779344052724,0.19968341472361,2.7486740787743,0.806406705966099,0.944272534862323,9.77149782807318,10.5779045340393,0.996882240762915,2.27946976321638,2.3574294670467
0,0.470588235294118,2.02941176470588,4.91176470588235,156.294117647059,6.97185756755854,18.5037148984744,2.44192941176471,24654,171884.176470588,-8.24441005255795,-14.8099766768206,6.56556662426267,0,0.317725671073745,0.99744777528465,1.73012874460945,4.66293422693904,1.9791320526952,2.65491755566512,1.11674114487489,10.1127349986582,11.9270056106883,1.62260495728861,4.64951774376042,1.81430379364114,2.55762103682279,10.1126944381115,11.9269982317526,1.51851985660648,2.31379150970152,2.47797068960944
0,0.735294117647059,1.79411764705882,3.32352941176471,151.735294117647,2.52586247593844,3.73078868176219,1.70062941176471,4965419,12541965.5294118,-0.0330705836873705,-0.0965780153922605,0.06350743170489,0,0.443509968691865,0.908972634297811,1.36708361409946,4.64324074893656,1.21510660531076,1.48064523928473,0.90033317690111,15.4180084440287,16.2445700368334,0.0545822392257883,4.62969459985264,0.826561692257696,1.19886866552666,15.4180082426359,16.2445699348936,1.514632499936,2.73553619264815,2.78730252379395
0,0.0810810810810811,0.837837837837838,2.24324324324324,56.6756756756757,1.72164463781917,2.96596404699322,1.0818972972973,341710,588303.189189189,0.532762008938135,0.391967655370339,0.140794353567796,0,0.0562011227481037,0.534093788179665,1.09231120352843,3.83524381267003,0.971381925931567,1.31556283478524,0.639707020179636,12.7417206295665,13.2000180686124,0.122723357091161,3.80932647626238,0.458298303710177,0.980445638299769,12.7417177031127,13.2000160068229,1.32411761647278,2.54488146861546,2.57965215473818
0,0,0.621621621621622,2.13513513513514,36.2432432432432,1.88961810411975,3.78665153610395,0.921616216216216,44657,84384.6756756757,-0.727761010826869,-1.57290594574119,0.84514493491432,0,0,0.357379485004264,0.921907276166775,2.93347572880381,0.845397245021727,1.19240068314849,0.455590871772285,10.706788741588,10.8038978318842,0.319746668593218,2.85782770613552,0.0971022766813785,0.72273444865378,10.7067663489328,10.8038686256141,0.998172589957848,2.37087591066594,2.37611475449011
0,0,0.027027027027027,1.2972972972973,12.7837837837838,0.946808303225816,1.75783911513435,0.0400702702702703,18021,17062.4324324324,0.739575181773149,0.458479714716444,0.281095467056705,0,0,0.0187337075827012,0.756081198029431,2.53180836733745,0.649972107752947,0.994090147942978,0.0245758485972895,9.79934851279498,9.66873558533647,0.224847914485465,2.44116882781492,-0.130626483151604,0.513426774336929,9.79929302351827,9.66866654036667,0.875821779400274,2.28231024261696,2.26799508752679
0,0,0,0.027027027027027,6.48648648648649,0.446481446481447,1.15838046493341,0,4290,1915.40540540541,0.430265097230264,0.0415083131127399,0.388756784117524,0,0,0,0.0187337075827012,1.93078645331102,0.352538853341087,0.740186094968264,0,8.36427508499152,7.3452635996289,0.308365727164031,1.75748310131401,-1.01965725576103,0.0398638374142921,8.36404201192206,7.34438475616104,0.523627816064193,2.12394180449998,1.98884603356604
0,0.135135135135135,0.918918918918919,2.48648648648649,161.945945945946,3.30072025843218,11.3571613439098,1.16203783783784,97829,322906.162162162,-1.28150706286828,-4.30480861956412,3.02330155669584,0,0.0936685379135061,0.571561203345068,1.18279641615393,4.74174510784416,1.3661577486834,2.19708906009755,0.676938271400626,11.4909865574515,12.5302890713472,1.07024230138104,4.72989825450566,1.03930868241388,2.04362746377032,11.4909763355859,12.5302850179998,1.53866107186566,2.44156206088654,2.52730712019022
0,0.513513513513514,1.78378378378378,3.78378378378378,156.783783783784,4.78309834302803,13.3564665962703,2.00351351351351,35842,171435.810810811,-3.17825307092024,-7.3698610713912,4.19160800047096,0,0.340390061776632,0.916573631342651,1.50100088031164,4.63509564963219,1.68281161088731,2.34574496145478,0.998233839209523,10.4869035689429,11.946625276549,1.19964980027425,4.62150918726886,1.45974252087579,2.21484414704206,10.4868756691033,11.9466181899791,1.51267414303616,2.35012453906571,2.47977424932664
0,0.513513513513514,1.51351351351351,3.08108108108108,14.7837837837838,2.14691141760113,2.22858671917284,1.64288108108108,28867,61974.8918918919,0.0896172201869383,0.0418812048972259,0.0477360152897124,0,0.332614870629287,0.802427101491375,1.30334627525514,2.69899471414169,1.09342995618338,1.15237010256508,0.852643994832203,10.2704889941922,10.9001116555935,0.0457556355993996,2.62497729100906,0.629635030298941,0.759017785100022,10.2704543531599,10.9000893834588,0.955542953141194,2.32927126377588,2.38737656771075
0,0.432432432432432,1.97297297297297,10.1621621621622,53.2972972972973,7.08754452895365,10.3116133957647,2.5644972972973,36789,260743.675675676,-12.1385630038096,-15.836718911115,3.69815590730536,0,0.291964130175874,0.96313489074106,1.75955644720024,3.18774882365695,1.48468769932899,1.62081487167958,1.09757200900522,10.5129813480988,11.6257104658331,0.590881326156351,3.12719833145009,1.11274320049294,1.2917470497996,10.5129541664301,11.6256973669231,1.09006022346491,2.35260822688003,2.44898928119257
0,0.567567567567568,1.48648648648649,3.40540540540541,21.1621621621622,2.48027215636417,3.04522183474492,1.56274054054054,19345,47980.8648648649,-0.41207984648295,-0.830011030001413,0.417931183518463,0,0.377857476942035,0.794651910344029,1.36656121409744,2.93558692124764,1.16231847126299,1.2934929624431,0.823263072428056,9.87024095874249,10.6077238817062,0.227517026850116,2.87540613639123,0.737505364724298,0.946462597491467,9.87018926713461,10.6076946318589,1.04265057318206,2.28951902926301,2.36013611360885
0,0.45945945945946,1.24324324324324,2.7027027027027,12.8108108108108,1.85702595474991,2.05265678563858,1.32231891891892,19156,35573.1891891892,0.270083506637654,0.233470909250477,0.0366125973871766,0,0.310697837758575,0.687177274490902,1.2136286159951,2.5822631532274,0.996773203948192,1.09700185059564,0.715639435921836,9.8604234630651,10.3192038813165,0.0351916907919358,2.49959193907336,0.458789784921541,0.675766211414113,9.8603712614625,10.319161046384,0.90745688939541,2.28852382119802,2.33196931965141
0,0.648648648648649,1.97297297297297,4.40540540540541,66.3783783783784,3.93317695693632,7.2305663569407,2.32407567567568,22307,87737.3783783784,-1.87031408840417,-3.35382071260839,1.48350662420421,0,0.434058599690139,1.02471975476327,1.64331028487379,3.8576680820086,1.54233065488471,1.90965095502224,1.12501843709998,10.0127006375094,11.3005679286218,0.72845357617752,3.8301331741367,1.28789898509121,1.71907988076617,10.0126558095368,11.300554794628,1.32265541313507,2.3038498737752,2.42432009536579
0,0.648648648648649,2.13513513513514,4.72972972972973,131.432432432432,5.97853255652005,15.0114773091558,2.36414594594595,37724,225534.162162162,-5.23089524185889,-5.42526782469767,0.194372582838774,0,0.426283408542793,1.02864013305511,1.68558492183499,4.58114831545145,1.86485268734318,2.49047751473031,1.09377226748942,10.5380782836361,12.2202648362023,0.0966726103136107,4.5679321481273,1.68220768169853,2.38006801442726,10.5380517756638,12.2202594573623,1.50553641372355,2.35499268500939,2.50245450133692
0,0,0.702702702702703,2.35135135135135,13.7297297297297,1.51709442439921,2.15144058439865,1.04182702702703,13895,21080.027027027,0.337013303689434,0.174247781883854,0.16276552180558,0,0,0.45597563256085,1.1209001303973,2.56705584168578,0.879481604407779,1.10389124116465,0.591290279635168,9.53935630792094,9.82050971257341,0.135875932504826,2.47801617858223,0.281161079683704,0.675416926781231,9.5392843421766,9.82044542186031,0.887544712897156,2.25541846610298,2.28286312748341
