unweighted.quartile.0%,unweighted.quartile.25%,unweighted.quartile.50%,unweighted.quartile.75%,unweighted.quartile.100%,weighted.quartile.0%,weighted.quartile.25%,weighted.quartile.50%,weighted.quartile.75%,weighted.quartile.100%,unweighted.mean,weighted.mean,bases,data,log+1.unweighted.quartile.0%,log+1.unweighted.quartile.25%,log+1.unweighted.quartile.50%,log+1.unweighted.quartile.75%,log+1.unweighted.quartile.100%,log+1.weighted.quartile.0%,log+1.weighted.quartile.25%,log+1.weighted.quartile.50%,log+1.weighted.quartile.75%,log+1.weighted.quartile.100%,log+1.unweighted.mean,log+1.weighted.mean,log+1.bases,log+1.data,log.unweighted.quartile.25%,log.unweighted.quartile.50%,log.unweighted.quartile.75%,log.unweighted.quartile.100%,log.weighted.quartile.100%,log.unweighted.mean,log.weighted.mean,log.bases,log.data,log.log.unweighted.quartile.50%,log.log.unweighted.quartile.75%,log.log.unweighted.quartile.100%,log.log.weighted.quartile.100%,log.log.unweighted.mean,log.log.bases,log.log.data
0,2,5,24,96,0,0,1,3,96,16.4727420667209,2.8432857665569,27330,1229,0,1.09861228866811,1.79175946922806,3.2188758248682,4.57471097850338,0,0,0.693147180559945,1.38629436111989,4.57471097850338,2.86064207042805,1.34632766909834,10.2157768680808,7.11476944836646,0.693147180559945,1.6094379124341,3.17805383034795,4.56434819146784,4.56434819146784,2.80170701890023,1.04496034346585,10.2157402789221,7.11395610956603,0.475884995327111,1.15626900640655,1.51827571994606,1.51827571994606,1.03022888102756,2.32392969543547,1.96205850392135
0,3,8,56,177,0,0,1,3,177,34.873828406633,4.23858723528981,27294,1387,0,1.38629436111989,2.19722457733622,4.04305126783455,5.18178355029209,0,0,0.693147180559945,1.38629436111989,5.18178355029209,3.58000801589168,1.6560518503953,10.2144588142159,7.23561914106675,1.09861228866811,2.07944154167984,4.02535169073515,5.17614973257383,5.17614973257383,3.5517366455022,1.44423001449657,10.2144221767981,7.23489842031483,0.732099368086445,1.39261228363358,1.64406148502088,1.64406148502088,1.26743667978612,2.32380066052165,1.97891631994547
0,3,7,41,137,0,0,0,2,137,27.1896272285251,3.22100480046905,27289,1234,0,1.38629436111989,2.07944154167984,3.73766961828337,4.92725368515721,0,0,0,1.09861228866811,4.92725368515721,3.33895408150277,1.44007320408213,10.2142756137024,7.11882624906208,1.09861228866811,1.94591014905531,3.71357206670431,4.91998092582813,4.91998092582813,3.30283554867637,1.169693360714,10.2142389695719,7.11801620446533,0.665729810578276,1.3119942346184,1.5933046536325,1.5933046536325,1.19478135669698,2.32378272422862,1.96262906363294
0,5,19,47,118,0,0,0,0,118,28.3970976253298,2.12821149751597,28180,758,0,1.79175946922806,2.99573227355399,3.87120101090789,4.77912349311153,0,0,0,0,4.77912349311153,3.3808959492446,1.14046143469271,10.2464032709835,6.63200177739563,1.6094379124341,2.94443897916644,3.85014760171006,4.77068462446567,4.77068462446567,3.34628694365356,0.755281954471181,10.2463677854527,6.63068338564237,1.07991829952208,1.34811148567132,1.56248982174286,1.56248982174286,1.20785135610633,2.32692328038837,1.89170787364346
0,12,72,144.5,316,0,0,0,1,316,94.025974025974,5.98939089079934,27335,1155,0,2.56494935746154,4.29045944114839,4.98017608661155,5.75890177387728,0,0,0,0.693147180559945,5.75890177387728,4.55415026503035,1.94439341236287,10.2159597937951,7.05272104923232,2.484906649788,4.27666611901606,4.97327950755249,5.75574221358691,5.75574221358691,4.54357106352608,1.78998971927724,10.2159232113291,7.05185562295589,1.45317376190395,1.60407948317075,1.75019800233544,1.75019800233544,1.51371328073219,2.32394760219153,1.9532907911207
0,11,42,76.75,164,0,0,0,0,164,48.4309927360775,2.92453656400525,27404,826,0,2.484906649788,3.76120011569356,4.35349855105934,5.10594547390058,0,0,0,0,5.10594547390058,3.90057761079264,1.36724827139832,10.2184807574802,6.71780469502369,2.39789527279837,3.73766961828337,4.34055338646731,5.0998664278242,5.0998664278242,3.88013995457543,1.07313602847461,10.2184442671228,6.71659477352098,1.31846232050533,1.46800184838641,1.62921434876459,1.62921434876459,1.35587122375151,2.32419434883628,1.90458129597315
0,4,8,33,278,0,2,4,6,278,33.0111185983828,8.36448255643506,27288,2968,0,1.6094379124341,2.19722457733622,3.52636052461616,5.63121178182137,0,1.09861228866811,1.6094379124341,1.94591014905531,5.63121178182137,3.52668748875705,2.23692408145285,10.2142389695719,7.99598047476376,1.38629436111989,2.07944154167984,3.49650756146648,5.62762111369064,5.62762111369064,3.49684443194297,2.12399447435873,10.2142023240985,7.99564360428727,0.732099368086445,1.25176463074102,1.72768681532472,1.72768681532472,1.25186097094442,2.32377913653705,2.07889684389484
0,4,8,48,279,0,1,2,5,279,41.1333896158717,7.58440797186401,27296,2369,0,1.6094379124341,2.19722457733622,3.89182029811063,5.63478960316925,0,0.693147180559945,1.09861228866811,1.79175946922806,5.63478960316925,3.74084052886349,2.14994753121021,10.2145320850248,7.77064523412918,1.38629436111989,2.07944154167984,3.87120101090789,5.63121178182137,5.63121178182137,3.71682019109734,2.02609455726433,10.2144954502914,7.77022320415879,0.732099368086445,1.35356479763247,1.7283246555495,1.7283246555495,1.31286851540661,2.3238078340288,2.05029889037092
0,5,41,108,247,0,0,0,1,247,64.7763048881524,4.85326842837274,27322,1207,0,1.79175946922806,3.73766961828337,4.69134788222914,5.51342874616498,0,0,0,0.693147180559945,5.51342874616498,4.186259665394,1.76700021093058,10.2154841173193,7.09672137849476,1.6094379124341,3.71357206670431,4.68213122712422,5.50938833662798,5.50938833662798,4.17093987118008,1.57965238073616,10.2154475174474,7.09589322109753,1.3119942346184,1.54375339668197,1.7064536073164,1.7064536073164,1.42814139918668,2.32390103714329,1.95951619713441
0,4,24,63,152,0,0,0,1,152,39.5338042381433,2.9639041703638,28175,991,0,1.6094379124341,3.2188758248682,4.15888308335967,5.03043792139244,0,0,0,0.693147180559945,5.03043792139244,3.70213629851382,1.37722944119162,10.246225830736,6.89972310728487,1.38629436111989,3.17805383034795,4.14313472639153,5.02388052084628,5.02388052084628,3.67715610941336,1.08650737572487,10.246190338908,6.89871453432999,1.15626900640655,1.42145268160866,1.61420264720442,1.61420264720442,1.30213965706474,2.32690596224354,1.93133509487486
0,3,11,47,136,0,0,0,2,136,28.1716621253406,3.10269002418823,27286,1101,0,1.38629436111989,2.484906649788,3.87120101090789,4.91998092582813,0,0,0,1.09861228866811,4.91998092582813,3.37319776289876,1.41164286202903,10.2141656772822,7.00488198971286,1.09861228866811,2.39789527279837,3.85014760171006,4.91265488573605,4.91265488573605,3.33831658353212,1.1322694849521,10.2141290291228,7.00397413672268,0.874591382923689,1.34811148567132,1.59181450560137,1.59181450560137,1.20546666302284,2.32377196072084,1.94647772177297
0,4,33,95,235,0,0,0,1,235,57.1207547169811,4.69883902900608,27477,1060,0,1.6094379124341,3.52636052461616,4.56434819146784,5.46383180502561,0,0,0,0.693147180559945,5.46383180502561,4.06252282411297,1.74026247497335,10.2211409634839,6.96696713861398,1.38629436111989,3.49650756146648,4.55387689160054,5.45958551414416,5.45958551414416,4.04516753077634,1.54731546309767,10.2211045700711,6.96602418710611,1.25176463074102,1.51597893425036,1.69737287371485,1.69737287371485,1.39752296640839,2.32445465819873,1.94104464410346
0,3,6,28,114,0,0,0,2,114,19.0595611285266,2.6016298973642,29327,957,0,1.38629436111989,1.94591014905531,3.36729582998647,4.74493212836325,0,0,0,1.09861228866811,4.74493212836325,2.99870590435462,1.28138649226987,10.2862979700795,6.86484777797086,1.09861228866811,1.79175946922806,3.3322045101752,4.7361984483945,4.7361984483945,2.94756887217537,0.956138132219608,10.2862638723896,6.86380339145295,0.583198080782659,1.20363410002467,1.55523479881416,1.55523479881416,1.08098071945848,2.33080940057118,1.92626171833909
0,3,8,30,254,0,1,2,5,254,32.0782374100719,6.77476884844498,27363,2224,0,1.38629436111989,2.19722457733622,3.43398720448515,5.54126354515843,0,0.693147180559945,1.09861228866811,1.79175946922806,5.54126354515843,3.49887558608997,2.05088372751981,10.2169835598809,7.70751219460034,1.09861228866811,2.07944154167984,3.40119738166216,5.53733426701854,5.53733426701854,3.46817783791255,1.91320524787302,10.2169470148483,7.70706265537047,0.732099368086445,1.22412754070154,1.71151320571678,1.71151320571678,1.24362933727844,2.32404781361642,2.0421371364333
0,4,9,21,250,0,1,3,7,250,27.4292682926829,7.72436790032979,27290,2870,0,1.6094379124341,2.30258509299405,3.09104245335832,5.52545293913178,0,0.693147180559945,1.38629436111989,2.07944154167984,5.52545293913178,3.34741918817669,2.16612001851048,10.2143122564902,7.96241568012106,1.38629436111989,2.19722457733622,3.04452243772342,5.52146091786225,5.52146091786225,3.31161062915379,2.04437999423592,10.2142756137024,7.96206730875367,0.787195008176644,1.11334405395999,1.708642484306,1.708642484306,1.19743466595057,2.32378631177586,2.07468867829191
0,5,24,49,126,0,0,0,0,126,31.140127388535,1.88472550282729,27942,628,0,1.79175946922806,3.2188758248682,3.91202300542815,4.84418708645859,0,0,0,0,4.84418708645859,3.4701053238527,1.05942974909967,10.2379219999889,6.44413125670044,1.6094379124341,3.17805383034795,3.89182029811063,4.83628190695148,4.83628190695148,3.43849725723034,0.633782188453795,10.2378862122104,6.4425401664682,1.15626900640655,1.35887699113822,1.57614622446784,1.57614622446784,1.23503453211285,2.32609517371405,1.8629228981339
0,3,7,32,197,0,1,2,5,197,27.5880544576197,6.16786158460751,27338,2277,0,1.38629436111989,2.07944154167984,3.49650756146648,5.28826703069454,0,0.693147180559945,1.09861228866811,1.79175946922806,5.28826703069454,3.35298895426776,1.96960736530308,10.2160695331642,7.73105314400713,1.09861228866811,1.94591014905531,3.46573590279973,5.28320372873799,5.28320372873799,3.3173828695275,1.81935219512199,10.2160329547126,7.73061406606374,0.665729810578276,1.24292499185244,1.66453268051606,1.66453268051606,1.19917617975164,2.32395834451914,2.04518829877974
0,3,5,9,25,0,1,3,5,25,6.54107542942494,3.6002266644161,41471,2678,0,1.38629436111989,1.79175946922806,2.30258509299405,3.25809653802148,0,0.693147180559945,1.38629436111989,1.79175946922806,3.25809653802148,2.0203648017464,1.52610557715415,10.6327737797119,7.89319886954461,1.09861228866811,1.6094379124341,2.19722457733622,3.2188758248682,3.2188758248682,1.87810159070053,1.28099680581782,10.6327496667669,7.89282552625112,0.475884995327111,0.787195008176644,1.16903217588706,1.16903217588706,0.630261474477683,2.36393882934346,2.06595418561069
0,5,9,27,99,0,2,4,8,99,20.271933560477,7.69326858026481,41388,4696,0,1.79175946922806,2.30258509299405,3.3322045101752,4.60517018598809,0,1.09861228866811,1.6094379124341,2.19722457733622,4.60517018598809,3.05738853060362,2.16254899977343,10.6307704240257,8.454679286027,1.6094379124341,2.19722457733622,3.29583686600433,4.59511985013459,4.59511985013459,3.00923734616995,2.0403457361597,10.6307462627248,8.45446636150793,0.787195008176644,1.19266011628481,1.52499483819538,1.52499483819538,1.10168667329087,2.36375039334454,2.13469486522067
0,3,4,7,21,0,1,3,5,21,5.36113393590797,3.53648534555542,41455,2434,0,1.38629436111989,1.6094379124341,2.07944154167984,3.09104245335832,0,0.693147180559945,1.38629436111989,1.79175946922806,3.09104245335832,1.85020665326936,1.51215255928075,10.6323879028019,7.79770203551669,1.09861228866811,1.38629436111989,1.94591014905531,3.04452243772342,3.04452243772342,1.67917550791477,1.26313339371476,10.6323637805503,7.79729127354747,0.326634259978281,0.665729810578276,1.11334405395999,1.11334405395999,0.518302903850249,2.36390253645298,2.05377640076033
0,3,5,10,40,0,1,3,5,40,7.99095513748191,3.93986304012346,41472,2764,0,1.38629436111989,1.79175946922806,2.39789527279837,3.71357206670431,0,0.693147180559945,1.38629436111989,1.79175946922806,3.71357206670431,2.19621908727624,1.59733760614413,10.6327978920756,7.92479591395644,1.09861228866811,1.6094379124341,2.30258509299405,3.68887945411394,3.68887945411394,2.07831029424591,1.37114596131567,10.6327737797119,7.92443418488756,0.475884995327111,0.834032445247956,1.30532274096324,1.30532274096324,0.731555205035603,2.36394109714045,2.06995092098581
0,4,8,28,93,0,2,3,6,93,19.7078516377649,6.38181642698581,41444,4152,0,1.6094379124341,2.19722457733622,3.36729582998647,4.54329478227,0,1.09861228866811,1.38629436111989,1.94591014905531,4.54329478227,3.03051293452514,1.99901973664564,10.6321225260256,8.33158624363075,1.38629436111989,2.07944154167984,3.3322045101752,4.53259949315326,4.53259949315326,2.98101711663252,1.85345276325962,10.6320983973716,8.33134542484572,0.732099368086445,1.20363410002467,1.51129561446017,1.51129561446017,1.09226455658905,2.36387757619991,2.12002495872424
0,4,7,21,75,0,2,3,6,75,15.259564293305,5.5882834903728,41497,3764,0,1.6094379124341,2.07944154167984,3.09104245335832,4.33073334028633,0,1.09861228866811,1.38629436111989,1.94591014905531,4.33073334028633,2.78868130753093,1.88529284271513,10.6334005122864,8.23350314023399,1.38629436111989,1.94591014905531,3.04452243772342,4.31748811353631,4.31748811353631,2.72520647324063,1.72067217210016,10.6333764144492,8.23323750070527,0.665729810578276,1.11334405395999,1.46267377794546,1.46267377794546,1.00254419524137,2.36399777263008,2.10817931530763
0,3,5,8,23,0,1,3,5,23,6.04563709382987,3.69077090119435,41445,2739,0,1.38629436111989,1.79175946922806,2.19722457733622,3.17805383034795,0,0.693147180559945,1.38629436111989,1.79175946922806,3.17805383034795,1.95240857331725,1.54559694020751,10.6321466540974,7.91571319938212,1.09861228866811,1.6094379124341,2.07944154167984,3.13549421592915,3.13549421592915,1.79933687037941,1.3058353525453,10.6321225260256,7.91534816926308,0.475884995327111,0.732099368086445,1.14278680629477,1.14278680629477,0.587418191679424,2.36387984561332,2.06880368090159
0,3,6,25,67,0,1,2,4,67,15.5690483819289,4.64950094025749,41478,3121,0,1.38629436111989,1.94591014905531,3.25809653802148,4.21950770517611,0,0.693147180559945,1.09861228866811,1.6094379124341,4.21950770517611,2.80753639960999,1.73156721209913,10.632942554049,8.04622910107538,1.09861228866811,1.79175946922806,3.2188758248682,4.20469261939097,4.20469261939097,2.74528486528373,1.53675988916375,10.6329184451733,8.04590874227078,0.583198080782659,1.16903217588706,1.43620119191619,1.43620119191619,1.00988484563678,2.36395470266618,2.08516373146362
0,4,9,18,77,0,1,3,8,77,14.3806343906511,5.85217013469802,41426,2995,0,1.6094379124341,2.30258509299405,2.94443897916644,4.35670882668959,0,0.693147180559945,1.38629436111989,2.19722457733622,4.35670882668959,2.73310921099348,1.92456541008619,10.6316881211535,8.00503334463711,1.38629436111989,2.19722457733622,2.89037175789616,4.34380542185368,4.34380542185368,2.66588246749861,1.76681255565017,10.6316639820155,8.00469951054955,0.787195008176644,1.06138512980168,1.46875078923747,1.46875078923747,0.980535135075263,2.36383671651116,2.08002880802389
0,4,6,10,47,0,2,4,6,47,9.1190053285968,5.3435839211518,41396,3941,0,1.6094379124341,1.94591014905531,2.39789527279837,3.87120101090789,0,1.09861228866811,1.6094379124341,1.94591014905531,3.87120101090789,2.31441537134071,1.8474438959824,10.6309636934197,8.27944348771267,1.38629436111989,1.79175946922806,2.30258509299405,3.85014760171006,3.85014760171006,2.2103607332914,1.67589657413727,10.6309395367881,8.279189777195,0.583198080782659,0.834032445247956,1.34811148567132,1.34811148567132,0.793155729943127,2.36376857384679,2.11374511061348
0,2,4,6,29,0,1,2,4,29,5.16913043478261,2.96101341138648,41681,2300,0,1.09861228866811,1.6094379124341,1.94591014905531,3.40119738166216,0,0.693147180559945,1.09861228866811,1.6094379124341,3.40119738166216,1.81955789359007,1.37649990449279,10.6378246599209,7.74109909003537,0.693147180559945,1.38629436111989,1.79175946922806,3.36729582998647,3.36729582998647,1.6427044799413,1.08553157845283,10.6378006684619,7.74066440191724,0.326634259978281,0.583198080782659,1.21410999791318,1.21410999791318,0.496343956742953,2.36441375845534,2.04648752395858
0,3,7,13,58,0,1,3,7,58,10.0512211668928,4.97923499903531,41464,2948,0,1.38629436111989,2.07944154167984,2.63905732961526,4.07753744390572,0,0.693147180559945,1.38629436111989,2.07944154167984,4.07753744390572,2.40254093469865,1.78829263319651,10.6326049768853,7.98922140881528,1.09861228866811,1.94591014905531,2.56494935746154,4.06044301054642,4.06044301054642,2.30769413626701,1.60527626458508,10.6325808598695,7.98888225330923,0.665729810578276,0.941938734748111,1.40129208355907,1.40129208355907,0.836248816582676,2.36392295308918,2.07805085678937
0,3,5,8,39,0,2,3,5,39,6.7919110836678,4.24214011261207,41381,3239,0,1.38629436111989,1.79175946922806,2.19722457733622,3.68887945411394,0,1.09861228866811,1.38629436111989,1.79175946922806,3.68887945411394,2.05308615504153,1.65672983339026,10.6306012826593,8.08332860878638,1.09861228866811,1.6094379124341,2.07944154167984,3.66356164612965,3.66356164612965,1.91573235759058,1.44506788544428,10.6305771172714,8.08301991917133,0.475884995327111,0.732099368086445,1.29843580158963,1.29843580158963,0.650099981686251,2.36373448225092,2.08976555507767
0,4,7,12,46,0,2,4,7,46,8.83393301965126,5.13751810719459,41420,3613,0,1.6094379124341,2.07944154167984,2.56494935746154,3.85014760171006,0,1.09861228866811,1.6094379124341,2.07944154167984,3.85014760171006,2.28583895786743,1.81442044337203,10.6315432775843,8.19257047115217,1.38629436111989,1.94591014905531,2.484906649788,3.8286413964891,3.8286413964891,2.17860033103684,1.6365701043309,10.6315191349496,8.19229373114764,0.665729810578276,0.910235093365326,1.34251001349688,1.34251001349688,0.778682620615538,2.36382309229835,2.10319392350733
0,4,10,38,105,0,1,3,6,105,22.7665623369849,6.91212004059344,41386,3834,0,1.6094379124341,2.39789527279837,3.66356164612965,4.66343909411207,0,0.693147180559945,1.38629436111989,1.94591014905531,4.66343909411207,3.16827964899432,2.06839576617112,10.6307221008402,8.25192471380136,1.38629436111989,2.30258509299405,3.63758615972639,4.65396035015752,4.65396035015752,3.12529289533524,1.93327639833495,10.6306979383718,8.25166392360559,0.834032445247956,1.29132031873981,1.53771854532458,1.53771854532458,1.13952800530359,2.36374584761824,2.11041486772013
0,4,8,21,83,0,1,3,6,83,16.313606340819,5.84631350307711,41435,3785,0,1.6094379124341,2.19722457733622,3.09104245335832,4.43081679884331,0,0.693147180559945,1.38629436111989,1.94591014905531,4.43081679884331,2.85149268606861,1.92371033267286,10.631905347178,8.23906533176927,1.38629436111989,2.07944154167984,3.04452243772342,4.4188406077966,4.4188406077966,2.79199950444253,1.76581129218876,10.6318812132831,8.23880116587155,0.732099368086445,1.11334405395999,1.48587735575302,1.48587735575302,1.02675800740818,2.36385714878299,2.10885484375805
0,3,6,19,76,0,1,3,5,76,12.6888057374493,4.68359110681489,41380,3207,0,1.38629436111989,1.94591014905531,2.99573227355399,4.34380542185368,0,0.693147180559945,1.38629436111989,1.79175946922806,4.34380542185368,2.61657839937011,1.73758327007067,10.6305771172714,8.07340296898641,1.09861228866811,1.79175946922806,2.94443897916644,4.33073334028633,4.33073334028633,2.54072016677354,1.54406514619801,10.6305529512995,8.07309119969315,0.583198080782659,1.07991829952208,1.4657368903269,1.4657368903269,0.932447571069148,2.36373220899716,2.08853645722671
0,3,7,22,56,0,0,2,3,56,13.3681135225376,3.51094629399981,41932,2396,0,1.38629436111989,2.07944154167984,3.13549421592915,4.04305126783455,0,0,1.09861228866811,1.38629436111989,4.04305126783455,2.66501141259611,1.50650695279117,10.6438283854232,7.78197323443439,1.09861228866811,1.94591014905531,3.09104245335832,4.02535169073515,4.02535169073515,2.59287228336786,1.25588560057252,10.6438045375725,7.78155595923534,0.665729810578276,1.12850839756175,1.39261228363358,1.39261228363358,0.952766250953927,2.36497798932154,2.05175631295434
0,3,6,12,45,0,2,3,6,45,10.1355728854229,4.82635569076247,41418,3334,0,1.38629436111989,1.94591014905531,2.56494935746154,3.8286413964891,0,1.09861228866811,1.38629436111989,1.94591014905531,3.8286413964891,2.41014474845843,1.76239170898438,10.631494991732,8.11222795834972,1.09861228866811,1.79175946922806,2.484906649788,3.80666248977032,3.80666248977032,2.31605130375519,1.57409166750441,10.6314708479315,8.11192806331074,0.583198080782659,0.910235093365326,1.33675281830092,1.33675281830092,0.839863711345881,2.36381855041426,2.09333557887444
0,3,6,16,66,0,2,3,6,66,13.2618978944332,5.2120197518969,41515,3467,0,1.38629436111989,1.94591014905531,2.83321334405622,4.20469261939097,0,1.09861228866811,1.38629436111989,1.94591014905531,4.20469261939097,2.65759149830642,1.82648608491708,10.6338341740852,8.15133333790043,1.09861228866811,1.79175946922806,2.77258872223978,4.18965474202643,4.18965474202643,2.5848951038093,1.65096744895168,10.6338100866961,8.15104494568502,0.583198080782659,1.01978144053823,1.43261833006792,1.43261833006792,0.949684928339876,2.36403855585705,2.09814613322852
0,6,16,46,211,0,1,4,8,211,36.8894912427023,10.0698914354644,41450,4796,0,1.94591014905531,2.83321334405622,3.85014760171006,5.35658627467201,0,0.693147180559945,1.6094379124341,2.19722457733622,5.35658627467201,3.63467379772216,2.404228939578,10.6322672857248,8.47574600150206,1.79175946922806,2.77258872223978,3.8286413964891,5.35185813347607,5.35185813347607,3.60792672031539,2.3095499256857,10.6322431605634,8.47553751614741,1.01978144053823,1.34251001349688,1.67744381527656,1.67744381527656,1.28313329166025,2.36389119178179,2.13718407498952
0,4,16,47,108,0,0,0,3,108,26.9232995658466,3.77194126455103,41406,1382,0,1.6094379124341,2.83321334405622,3.87120101090789,4.69134788222914,0,0,0,1.38629436111989,4.69134788222914,3.32946145020405,1.56275319580934,10.6312052276462,7.23201033166476,1.38629436111989,2.77258872223978,3.85014760171006,4.68213122712422,4.68213122712422,3.29299206657632,1.327589793216,10.6311810768487,7.23128700432762,1.01978144053823,1.34811148567132,1.54375339668197,1.54375339668197,1.19179659421316,2.36379129406976,1.97841702922629
