min.log.penalty,max.log.penalty
-Inf,8.98646053872187
-Inf,8.81718104572504
7.22655678152513,8.58155803412234
-Inf,8.25149783879238
5.57722666788546,6.91729813059789
6.81345868398872,8.42337863589694
5.91371839027589,7.80785027992153
6.99315100942344,8.15961372014312
6.48341198423314,7.76475528487965
5.86723653441317,7.13612552878194
-Inf,10.7393176231634
-Inf,7.96401985912735
6.26966337445083,6.96513174449486
7.13652147250565,8.56180038461639
-Inf,9.05164997399361
6.35311725741777,7.84057099676639
-Inf,10.9949578929668
6.84510468463768,8.45900002736826
-Inf,8.15808945545855
7.12478972733714,7.87295416363485
6.93051257584482,8.00685918725993
-Inf,9.76539904882764
-Inf,9.13106500495449
-Inf,11.6625071958465
-Inf,11.2938989204765
5.25802947086891,9.08405568067869
-Inf,8.78799487923716
7.81371795207841,9.39937048392799
7.1192859879368,Inf
-Inf,9.66933838175105
6.77474050253467,8.62229670069945
-Inf,9.23924352856793
-Inf,11.3411222518686
-Inf,9.93500421599578
-Inf,10.1410513802845
-Inf,12.5069309801583
-Inf,9.51558896896293
-Inf,11.6127318327246
-Inf,12.2702697611103
7.72391038778737,9.0266053056742
-Inf,9.43413591313706
8.04075719368802,10.4909195209802
-Inf,10.1881162816681
-Inf,10.504583525851
-Inf,11.6951952599992
-Inf,11.9119757948509
-Inf,11.5715035078554
7.13764742155423,8.44407473042534
-Inf,7.54736657935637
7.62624909796544,8.4312059589473
-Inf,8.08219729800808
-Inf,8.780289803128
-Inf,8.66943264110895
-Inf,7.26915598224772
6.75939287035915,7.66421645877949
8.74911530114177,10.274202909564
6.03328441548894,7.43038382334996
-Inf,7.35693186892499
-Inf,7.94211912092475
-Inf,6.0745674525025
7.99537126734955,9.68147120456488
9.69198374573367,10.9141557561761
9.26742904272834,10.602231388121
9.24443688757403,10.3594647537468
9.65873560515696,10.2105517623935
9.06997917573065,9.76588628519494
7.53862890517386,8.61983416488319
8.82625425682182,9.37495692276388
8.36467406656302,10.6130490168288
-Inf,10.4163155358318
-Inf,7.97984609251302
7.93631260135103,10.5255670784093
8.29407641976366,9.79419443999647
6.74868901227268,8.5896126437428
-Inf,10.7472383284764
7.70102841558393,8.46299415713532
6.7225063111952,7.2982097269656
7.61724194520466,10.2626118216035
8.019884476904,10.2804112806409
-Inf,8.60534867585576
7.81338509797591,10.5727701909839
7.85060063189525,9.79590579175505
6.9730873582245,8.54674939457221
6.46566543811726,6.55116820992526
7.86032570213873,9.51003532288383
6.58931104252055,8.11110312273971
7.36077249631687,8.75446473021359
7.48076313158777,9.84340057507378
7.55455105807596,7.76758288528101
-Inf,10.8822539109284
8.16474946891244,10.9878753018213
7.49481883238643,9.23730176187567
-Inf,9.80456815978642
-Inf,10.4829359097203
7.90071121664621,9.74747212327025
-Inf,12.8071485047025
8.32708002202848,11.3364519102819
7.76417946434721,11.0596682817519
7.74141627811489,8.3669589258866
6.96402929730895,7.29302686877984
7.35437716893015,9.1411534596591
-Inf,11.0033967850296
6.9725510411463,8.17081638951397
6.92135373934511,9.17811594154678
-Inf,11.0491963693662
-Inf,10.316157959434
7.71113073538454,Inf
-Inf,10.5567594063109
8.10009883761326,9.37835385393788
7.23508570570402,9.36997909167613
6.39188869683532,8.80251295575485
7.64221033798628,9.9408698540575
6.64395276599024,8.99861784051382
7.20020993616709,7.50109037375199
7.09374704025998,Inf
7.27294811785401,8.18881698089762
7.42580915470824,10.2334809611782
6.53876107325208,10.5022087068754
7.27270550991343,8.3233349482738
6.82825378747295,9.47098905445718
-Inf,10.9222970559585
8.129128599625,Inf
-Inf,12.3944093345369
7.66710162767701,10.1507239355008
7.06549688229036,9.76821619093508
8.57993532272291,Inf
7.50259922132455,9.60560609374621
6.90699863214285,10.1441329524061
-Inf,11.8397674074894
6.73628412011983,6.89911250724157
6.90190259938235,10.5406095162584
-Inf,11.5962427023107
-Inf,11.4127948440624
7.00149012209131,8.72970217666016
-Inf,11.3600652914558
7.61645244286916,10.6728178029149
7.0061554806323,10.1637278681477
7.03951736273566,9.50851860897591
8.0828100972035,10.7237494270265
6.80990255505099,9.7957391385677
7.74243950056133,10.0911432873611
-Inf,11.1981117047224
-Inf,11.099894702247
-Inf,11.2040120363678
-Inf,11.1321231099269
-Inf,10.4823105891879
8.09581072684785,10.8023467460851
-Inf,12.5093006759651
-Inf,10.1599140084269
-Inf,13.2894454721305
8.24232821825621,11.6415943371408
9.3537640526858,11.3507950614861
8.78975005001256,11.1106754624917
-Inf,10.4624498965718
-Inf,11.6372469721155
-Inf,12.0161074819503
-Inf,11.8339551646495
-Inf,11.4239892763282
-Inf,9.95068844679535
-Inf,9.99601009344194
-Inf,11.6710324708972
-Inf,11.4647745460987
10.0058498060988,11.4839385546948
-Inf,10.818436133791
-Inf,9.85281391630601
-Inf,12.2012787540801
-Inf,10.4727998137852
-Inf,10.0884980661237
-Inf,12.6266705506512
-Inf,12.0194077121234
-Inf,10.79020041605
-Inf,10.6691523766618
11.1668415253622,12.2742594825719
-Inf,12.1783699792247
-Inf,10.5093499198961
-Inf,11.7573395585742
-Inf,10.0957174680271
-Inf,10.6576980684842
-Inf,10.2856813812029
-Inf,11.5585334683541
-Inf,11.0422402898731
-Inf,7.94658009298778
9.32716909918752,10.0661262465769
7.50648389603726,8.05002919131318
8.38261185882207,8.88460659551013
-Inf,9.84658225118331
8.97431085549525,9.82227370546921
8.14864145139554,9.09326560494105
-Inf,8.98337784945756
9.47120242283057,9.8283803461694
7.86184889743378,10.9624591868893
6.65630836466404,7.5554868790352
8.05714165566482,8.84938005013453
8.53419812494749,10.8274533366283
10.5167228571966,11.8817324721645
10.4515867517085,11.6827476742043
8.6291163564711,8.9821491116493
8.63060526843147,9.00773550891063
8.0459609731396,8.74924929443809
-Inf,9.86952942725653
-Inf,13.2493197600851
-Inf,12.5684960833636
-Inf,11.8521460151171
7.2161179959949,12.3268294531456
8.95424442866853,9.96986436626366
-Inf,11.9458616969936
7.98940485576113,8.4581883679452
7.1331796911346,9.40657015809305
6.82726693575742,10.5051242931323
7.2390280493001,8.32880840526395
6.48041215837181,9.08839324524746
5.97866057885411,10.2013378431312
8.16551680693219,9.86278287419514
6.29787922324935,9.19197987064578
6.90510952209895,10.0677601944567
7.78295621557143,9.83752886813924
-Inf,9.22784078805251
7.11989637564674,8.52519121229749
-Inf,9.4051286753189
6.72185383812237,8.60702845424189
-Inf,10.8517392376265
7.7558944858935,10.5122225686993
-Inf,10.5335377861765
6.85095288340067,10.2246522006547
7.48027901046732,9.94305015464099
-Inf,10.1181264395205
-Inf,11.8602185508487
7.04144307582873,11.3178948675454
-Inf,12.564653334294
7.78180812573965,11.3939205795204
-Inf,11.0194093247774
8.18598772445705,10.3821038602926
7.07354231959746,9.68782585265904
