quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,mad,bases,sum,loss.0peaks,loss.1peak,loss.diff,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.mad,log+1.bases,log+1.sum,log+1.loss.diff,log.bases,log.log.bases
0,1.86414565826331,5.21148459383754,10.2142857142857,27.1036414565826,6.97867672687758,6.30643412226476,5.45488823529412,2869,20021.8235294118,-9.15309328280757,-10.7830645288146,1.62997124600704,0,0.767237524437164,1.44618014654469,2.02106601543739,2.96452821558184,1.71136126136998,1.68249651730806,1.5224161809459,7.96206730875367,9.31676450019319,0.797299278110853,7.96171881598137,2.07464490820236
0,0.217086834733894,0.567226890756303,1.38025210084034,5.43697478991597,0.92440563263738,1.0280527103632,0.517041176470588,5308,4906.74509803922,0.515540727105103,0.448771104526347,0.066769622578756,0,0.139832347433318,0.307643273644622,0.705134723651329,1.74394595658235,0.560243305714071,0.665871719951286,0.297750626415015,8.57715877258367,8.02381613307012,0.0617282338469007,8.5769703954521,2.14908075038196
0,0.189075630252101,0.515406162464986,1.35294117647059,5.45518207282913,0.910844989461583,1.06129119440207,0.519117647058824,4605,4194.44117647059,0.514706874054705,0.373594368003612,0.141112506051092,0,0.12565436890485,0.281079524483621,0.680585162979861,1.72996217745487,0.548069676239863,0.672294377839203,0.286262831192915,8.43511508038063,7.83774558151487,0.12324871441949,8.43489794868941,2.13237761736984
0,0.0532212885154062,0.233893557422969,0.712885154061625,4.07002801120448,0.528861645891561,0.757114353314489,0.311470588235294,5433,2873.30532212885,0.60066557834079,0.541933142183927,0.0587324361568629,0,0.0368901860802212,0.155273086725253,0.426022776640992,1.5425576863007,0.383339251220275,0.542054983853813,0.1910307559033,8.60043078998629,7.58291235773272,0.0560507587854197,8.60024674655152,2.15179089430735
0,0.0738795518207283,0.358543417366947,1.14705882352941,4.68207282913165,0.778933483505762,1.00621947109711,0.4589,2492,1941.10224089636,0.710740675618859,0.490424418176558,0.2203162574423,0,0.0504592507453068,0.22876149249276,0.636868239715842,1.62946355473918,0.5189162249603,0.659306069861976,0.273828349625998,7.82124208352356,7.2189504385453,0.186236565139194,7.82084087990734,2.05679207817626
0,0.313725490196078,0.718487394957983,1.60924369747899,5.16386554621849,1.08791178757445,1.11126454202353,0.6354,2511,2731.74649859944,0.458956385296326,0.311804842968988,0.147151542327337,0,0.183977947290159,0.361437499821084,0.769216927975484,1.67394150837442,0.613429087109098,0.695519866385713,0.347471421443675,7.82883452758809,7.3760162848774,0.131257476915954,7.82843635915759,2.05776279135754
0,0.0224089635854342,0.200280112044818,0.742296918767507,3.46778711484594,0.507421562898123,0.742200620944977,0.280323529411765,2689,1364.45658263305,0.607595408850216,0.51906311601272,0.0885322928374961,0,0.0155327099285142,0.135197350375359,0.455455972637284,1.41539417819535,0.376157506621939,0.533866300659597,0.171309954121062,7.89729647259589,6.86492468231261,0.0827752550650856,7.89692465626886,2.06647339966568
0,0.0504201680672269,0.217787114845938,0.704131652661065,3.4593837535014,0.509588903910671,0.751629014590416,0.287591176470588,1902,969.238095238095,0.609269583354011,0.474897727839302,0.134371855514709,0,0.0349485973391569,0.143458592044054,0.416970260386708,1.38381821078194,0.369234232548881,0.532246896376876,0.175289638510389,7.55118686729615,6.39043217771174,0.122178991224446,7.55066124310534,2.02163514129412
0,0.00420168067226891,0.0910364145658263,0.515406162464986,3.14145658263305,0.376255667904444,0.636337766245283,0.130817647058824,3562,1340.22268907563,0.652501163360477,0.587266485734279,0.0652346776261973,0,0.00291238311159641,0.0626987180167292,0.339761975203049,1.35731269069541,0.302022926875081,0.47993296638513,0.0802329174793862,8.17835816560584,6.92477495136565,0.0619258256687368,8.17807746384961,2.1014570941218
0,0.00840336134453782,0.106442577030812,0.627801120448179,4.77871148459384,0.467025287715694,0.779724507915332,0.155735294117647,10536,4920.57843137255,0.556733498525547,0.482833412103319,0.0739000864222283,0,0.00582476622319282,0.0670593837159034,0.374171874579845,1.64955638185168,0.345745039796698,0.544699698476746,0.0861116658925019,9.26264815159953,8.17772097381319,0.0629401692852389,9.26255324342312,2.22597973888348
0,0.0336134453781513,0.159663865546218,0.62640056022409,2.37535014005602,0.414339562539817,0.611753256913258,0.207647058823529,1108,459.088235294118,0.559285991445065,0.453855405030658,0.105430586414407,0,0.0232990648927713,0.109461810037085,0.404882931279792,1.13233944982652,0.32097743506985,0.457730141702174,0.127353837268867,7.01121398735037,5.58757833459494,0.0957404127013132,7.01031186730723,1.94738218897376
0,0.0364145658263305,0.241596638655462,0.730042016806723,2.33333333333333,0.47329962135608,0.638124596808304,0.303164705882353,796,376.74649859944,0.591148329172624,0.456543869097217,0.134604460075407,0,0.0244348214981163,0.1613184082941,0.463514293994477,1.10785990510464,0.355437800679909,0.470931489919106,0.184363476390471,6.68085467879022,5.29849540520373,0.121113178444169,6.67959918584438,1.89905798362925
0,0,0.0574229691876751,0.403361344537815,3.18347338935574,0.314239935456383,0.577252348219276,0.0851352941176471,6180,1942.00280112045,0.51982690166899,0.485122488139098,0.034704413529892,0,0,0.0398025691918176,0.27475378589894,1.37073832078097,0.25996009429684,0.444890395403769,0.0522150732802355,8.72923534965927,7.28854062617693,0.033766748171443,8.72907355045174,2.166659241706
0,0.00840336134453782,0.107843137254902,0.605742296918768,2.67086834733894,0.388881729317851,0.617943970879764,0.151582352941176,1891,735.375350140056,0.610204527992112,0.51405507953758,0.0961494484545317,0,0.00582476622319282,0.073139502259536,0.405684021762655,1.23029627245912,0.310528904423826,0.466710177448245,0.0917328488224555,7.54538974961182,6.23035270417784,0.0894610601189713,7.54486106865846,2.02086667835359
0,0.030812324929972,0.5,1.56022408963585,8.14285714285714,1.08622490327934,1.48088935636963,0.730917647058823,6968,7568.81512605042,0.231594394048892,-0.0644111381692964,0.296005532218189,0,0.0203866817811749,0.296127728672354,0.665993600616276,1.83600316088839,0.568664519580269,0.74277871031826,0.37778423526759,8.84922702143852,8.14064433986678,0.199502817277673,8.84908351853234,2.18031389642943
0,0.00700280112044818,0.121148459383754,0.475490196078431,2.73669467787115,0.358821710502383,0.600696246493671,0.175461764705882,2310,828.878151260504,0.564926390079964,0.488434736607975,0.0764916534719887,0,0.00485397185266068,0.0840561941684362,0.313817359585233,1.2503304917988,0.287565364742284,0.456691783507976,0.107754018769018,7.74543561027438,6.3644861070199,0.071965748832421,7.74500280351584,2.04704783584628
0,0.00140056022408964,0.107843137254902,0.574229691876751,3.50140056022409,0.394499299719888,0.658157862251872,0.159888235294118,5600,2209.19607843137,0.619328368570621,0.578230674332837,0.0410976942377841,0,0.000970794370532136,0.0749161287657874,0.383923629543089,1.44494949414676,0.316389829076396,0.494107218731267,0.0983425072506784,8.63070043220983,7.46289611213984,0.0396748085696326,8.63052187672324,2.15530497565667
0.00280112044817927,1.05602240896359,2.10644257703081,3.49439775910364,10.3473389355742,2.4779382965488,1.86847352763553,1.65702352941176,8389,20787.4243697479,-0.771758977111284,-0.881804078827698,0.110045101716414,0.00194158874106427,0.475458265434265,0.850523800923959,1.2287056754517,2.23376210057014,1.02091751820349,0.960098465034633,0.805057154576961,9.03479579946125,9.35374489098415,0.0970564427190742,9.03467660284629,2.20107012958468
0.0112044817927171,1.39985994397759,2.97619047619048,6.63760504201681,36.3851540616247,5.46407948976136,6.74095125022559,2.65788235294118,7294,39854.9957983193,-4.68801061215908,-6.69936269590836,2.01135208374928,0.00776635496425709,0.563215639042008,1.07387418499016,1.81145291289749,3.35264341685987,1.66762413361857,1.83647484789732,1.10207779709942,8.89494446095689,10.246828066276,0.86744725489776,8.89480737136863,2.18546766505066
0,0.148459383753501,0.61484593837535,1.41526610644258,5.74509803921569,0.963621462489979,1.12224676040174,0.726764705882353,4315,4158.02661064426,0.600763097405313,0.459703531028664,0.141059566376649,0,0.101695455072828,0.381179133221451,0.759850118563969,1.78090171711534,0.607917270063436,0.711383447084711,0.434408442551384,8.37008432637803,7.93479396426571,0.124792716839982,8.36985260351753,2.12463627425284
0,0.061624649859944,0.28781512605042,0.910714285714286,3.01820728291317,0.592665214233842,0.765653730026275,0.345732352941176,1080,640.078431372549,0.63387401506551,0.534503300637113,0.099370714428397,0,0.042714952303414,0.188774982027784,0.564497468119116,1.31347727213409,0.431757145747692,0.549838405600228,0.210948712945672,6.98564181763921,6.14444074822855,0.0905715458087507,6.98471632011827,1.94372437915955
0.0182072829131653,1.49229691876751,5.38795518207283,17.265406162465,49.8473389355742,11.1315784474027,12.703726161195,7.0247,2359,26259.393557423,-17.734719993936,-22.4549001448724,4.72018015093642,0.0122174107490581,0.774631092534538,1.60875582861297,2.56006246403938,3.56539616176991,2.1855566035147,2.29079968863867,1.82056453120751,7.76641689801966,9.70262799165771,1.46995004543149,7.76599307940768,2.0497543401692
0.0168067226890756,0.46078431372549,1.02100840336134,1.92577030812325,5.24789915966387,1.34087439947298,1.18962971534153,0.8472,1569,2103.83193277311,0.230179735930146,0.0880396113055324,0.142140124624613,0.0108437003106664,0.245341233109829,0.485099930248644,0.85210544816763,1.66617072883115,0.696644429130407,0.725001034709858,0.45985006253521,7.35883089834235,6.99991548256815,0.127588482900951,7.35819375273303,1.995814488591
0,0.324929971988796,0.724089635854342,2.2703081232493,25.5770308123249,2.5924200948145,4.43684719462615,0.708076470588235,8795,22800.3347338936,-0.604974023102409,-2.28224692500336,1.67727290190095,0,0.192221790471461,0.339544158288297,1.00950443345504,3.02952771840609,1.11751588567193,1.50254705820385,0.341738434051991,9.08205235167465,9.65827748541615,0.821038420942442,9.08193865717166,2.20628767832259
0,0.236694677871148,0.541316526610644,1.26435574229692,4.71428571428571,0.868296644668851,0.93250104280163,0.462014705882353,4006,3478.39635854342,0.599305563962222,0.513830219503971,0.0854753444582518,0,0.151646842114516,0.29480239148205,0.669545035724344,1.6353688713363,0.537010272252776,0.626374162779602,0.274643231078039,8.29579811063615,7.64078245707849,0.0802450703917373,8.29554851622576,2.11571904758345
0,0.145658263305322,0.757002801120448,1.96078431372549,6.203081232493,1.23108510419875,1.3684310857241,1.03719705882353,2674,3291.92156862745,0.359112302716809,0.136864196135607,0.222248106581202,0,0.0981422020603247,0.431464802875356,0.866023716765935,1.76443557058897,0.676837895510899,0.763512929722763,0.524408242350513,7.89170465933011,7.60356156602483,0.163263370816145,7.89133075766189,2.06576478447111
0.00840336134453782,0.51890756302521,1.26190476190476,2.35574229691877,6.13025210084034,1.57737852544925,1.38787392335508,1.1649,1587,2503.29971988796,0.131279684227054,-0.0116251945091755,0.142904878736229,0.00445105578480104,0.270009907117421,0.601352877434077,1.02038290702656,1.79532522650354,0.798742915363099,0.802634814145792,0.614473106712605,7.37023064180708,7.35228591688595,0.127593923648642,7.36960072052641,1.99736352841431
0.102240896358543,3.06967787114846,9.39775910364146,20.8480392156863,47.1330532212885,13.233172345025,12.057318464144,10.6720205882353,2208,29218.8445378151,-22.725685717893,-25.6654958605513,2.93981014265831,0.0621498187524018,1.17015410474673,1.98080646765615,2.6449604145515,3.47931362121308,2.26320287473084,2.19352582633525,2.07993518688917,7.70029520342012,9.74161331775188,1.11848139090925,7.69984240739699,2.04119986207838
0,0.0777310924369748,0.236694677871148,0.677871148459384,2.76610644257703,0.498185372388066,0.691116935802611,0.274094117647059,1079,537.542016806723,0.538972895372018,0.443567157152843,0.0954057382191753,0,0.0535586526140804,0.15399134692344,0.399518018239494,1.22721198143544,0.359974334122592,0.499434578650383,0.168107065194904,6.98471632011827,5.7593103790974,0.0864001025239938,6.98378996525814,1.94359174438206
0,0.0910364145658263,0.292717086834734,0.917366946778711,3.81372549019608,0.623402030495456,0.823503981101278,0.359229411764706,2210,1377.71848739496,0.611583422725643,0.481621634336018,0.129961788389625,0,0.0626987180167292,0.187017334559878,0.541694870481736,1.48522355142644,0.437163930352031,0.577007411668191,0.217233507515596,7.70120018085745,6.83049985486536,0.118698513940981,7.7007477945118,2.04131744031453
0.00560224089635854,1.54761904761905,7.89425770308123,18.9268207282913,57.5854341736695,12.1484234117991,13.2834864360341,10.3449764705882,3582,43515.6526610644,-22.4446381881727,-27.1887803953226,4.74414220714986,0.00388317748212855,0.780555537047173,1.86020429980419,2.60974145570416,3.67164807927166,2.2405368776339,2.30995675000174,2.08433933879349,8.18395571730495,10.2045017421665,1.45593731898114,8.18367658262066,2.10214150961585
0,0.131652661064426,0.373949579831933,1.03571428571429,3.32913165266106,0.689900389152682,0.830700022023095,0.413217647058824,1007,694.729691876751,0.697033096120942,0.536658815927131,0.160374280193811,0,0.0872255101514244,0.231546871446233,0.600438059747388,1.37454136969636,0.470862551547698,0.579192617256565,0.250345505205502,6.91572344863131,6.08157926288172,0.142993282531678,6.91473089271856,1.93365404790516
0,0.0938375350140056,0.292717086834734,0.917366946778711,4.36694677871148,0.61810017037438,0.792982076853001,0.375841176470588,7576,4682.7268907563,0.670661047790983,0.638794804373161,0.0318662434178225,0,0.0646403067577935,0.191284449071521,0.558620269886987,1.60398671927327,0.438796074909446,0.564709785617486,0.230510445456649,8.93287262193137,8.07443025796503,0.031038362877089,8.93274063486591,2.18972324980428
0,0.336134453781513,2.32633053221289,10.2836134453782,38.515406162465,6.71900798610362,8.85487579787553,3.26421176470588,4283,28777.5112044818,-6.46832992263306,-9.69444382637697,3.22611390374391,0,0.213961623101731,1.05195338948059,2.16813789971394,3.43879698506634,1.84832900971608,2.08401533788384,1.270632776449,8.36264243156764,9.93369156581944,1.25661319384357,8.36240897761537,2.12374654080502
0,0.301120448179272,0.993697478991597,2.13970588235294,6.70028011204482,1.42905527472803,1.47678768160499,1.08910882352941,1566,2237.90056022409,0.401610076002059,0.309478507492242,0.0921315685098171,0,0.185699217232327,0.549094048469012,1.00886277852506,1.89759639749744,0.786443411466786,0.843632299728803,0.600120392375303,7.35691824235602,7.37950360955548,0.0800733118811102,7.35627987655075,1.99555435340148
0,0.0126050420168067,0.450980392156863,2.11624649859944,11.7633053221289,1.39559913184605,2.03519255877081,0.668623529411765,9415,13139.5658263305,-0.0814565208003772,-0.547513542020664,0.466057021220287,0,0.00736343889639745,0.230723002388261,0.812067521574706,2.15164988293061,0.659826615376253,0.887165530707083,0.289874067630823,9.15016564894011,8.80615170463212,0.298916454129755,9.15005944109125,2.21376037556046
0,0.144257703081232,0.455182072829132,1.12745098039216,5.25910364145658,0.780377061732994,0.91709793891846,0.5295,11505,8978.2380952381,0.700759787600033,0.668979607321339,0.0317801802786938,0,0.0991859880290908,0.28422670032636,0.656432547477686,1.75075463481165,0.525111909273326,0.626823819277546,0.321452737640774,9.35062391742324,8.72186380558203,0.0307505624799821,9.35053700246947,2.23543377507055
0,0.299719887955182,1.04971988795518,2.7563025210084,61.3039215686275,4.58598860122704,9.97039506090097,1.22200294117647,10438,47868.5490196079,-2.90815706732241,-6.93273765338151,4.02458058605911,0,0.186048120740298,0.590397030470537,1.21468500909729,3.82146020145343,1.567513993309,2.15896151791128,0.667739749014316,9.2533040714083,10.4920892890779,1.37271980461252,9.25320827220336,2.22497033162736
0,0.0406162464985994,0.191176470588235,0.630952380952381,2.81652661064426,0.45394942179975,0.673491815900627,0.250214705882353,1418,643.700280112045,0.621266500538391,0.495798303662201,0.12546819687619,0,0.028153036745432,0.129775500220026,0.39567795669636,1.26496536967134,0.345299657937974,0.497446178033105,0.15360140018581,7.25770767716004,6.07084021892278,0.114638496036112,7.25700270709207,1.98196689332777
0,0.0336134453781513,0.280112044817927,0.89670868347339,3.79971988795518,0.595419954115606,0.791539649364726,0.398682352941176,3404,2026.80952380952,0.739518156984659,0.68361968355964,0.0558984734250187,0,0.0232990648927713,0.19093554556355,0.569022433913065,1.50497372294037,0.439506040034308,0.567504146199192,0.243283915172407,8.13300021858361,7.35005673305239,0.0535150775890153,8.13270648969326,2.09589376972158
0,0.0672268907563025,0.277310924369748,0.903361344537815,2.83333333333333,0.573955409978561,0.737592029033646,0.346770588235294,1057,606.670868347339,0.60936630428118,0.51394082973608,0.0954254745451005,0,0.0465981297855425,0.183353131872451,0.561272559025287,1.27053704106614,0.419369297565992,0.533736388921114,0.212063182047099,6.96413561241825,6.0668491026219,0.0872517014243353,6.96318998587024,1.94063770064781
0.00280112044817927,1.11344537815126,5.66106442577031,20.6428571428571,46.8263305322129,11.4114183905936,12.3180834328317,7.9425,3021,34473.8949579832,-19.5347203953411,-24.6034669671095,5.06874657176835,0.00194158874106427,0.623793636161915,1.67110617625854,2.7225930704487,3.58382995906977,2.23971809781191,2.31614322533397,1.93851896768747,8.01367414283268,10.0419079694886,1.53072964135816,8.01334318138667,2.08110804995655
0,0.0913865546218487,0.492997198879552,1.22794117647059,4.21848739495798,0.807440101422832,0.948955503299861,0.647858823529412,1962,1584.1974789916,0.761440542085309,0.655573101908111,0.105867440177198,0,0.0622054118632427,0.318444274225742,0.720378375557212,1.5704935988849,0.548731447115251,0.642593304018124,0.388549985519204,7.58222919427646,7.11684530346949,0.0974500563281985,7.58171964012531,2.02574003937609
0,0.0686274509803922,0.443977591036415,1.14705882352941,4.62745098039216,0.766119655409334,0.946578769229545,0.618788235294118,3392,2598.67787114846,0.739605724898408,0.63771649136532,0.101889233533088,0,0.0475689241560747,0.295965278854179,0.669571565308128,1.63189524175896,0.525799089395176,0.639822783755376,0.373533066463458,8.12946976478423,7.53383884215791,0.0942534513258895,8.12917499691179,2.09545944201603
0,0.0724789915966387,0.307422969187675,0.953781512605042,3.63725490196078,0.628104064941095,0.805326555837152,0.391414705882353,2196,1379.31652661064,0.621656378574572,0.531416981417129,0.0902393971574441,0,0.0481147459363828,0.199931208320683,0.572374772758297,1.4455318087585,0.443989361567343,0.567313202290352,0.238966557144822,7.69484807238461,6.82154556692449,0.0842860717269493,7.69439280262942,2.04049185613708
0,0.00980392156862745,0.120448179271709,0.543417366946779,2.64565826330532,0.387561964849031,0.626748900342942,0.168194117647059,1585,614.285714285714,0.567984584132904,0.445058250579756,0.122926333553148,0,0.00679556059372495,0.0834883158657637,0.350551662953826,1.22270220994413,0.305518724015772,0.470001922889242,0.103156608187782,7.36897040219479,6.06400530437545,0.112971700163801,7.36833968631138,1.99719240080987
0,0.0518207282913165,0.312324929971989,1.0672268907563,5.1624649859944,0.716479651314468,0.987747825532091,0.427752941176471,3919,2807.8837535014,0.707600805256016,0.600549792987457,0.107051012268559,0,0.035919391709689,0.207220075067895,0.627064607560636,1.68397066838554,0.490555094261737,0.645276134100184,0.258642547622414,8.27384693278451,7.59646175910686,0.0926148811178699,8.27359179819963,2.11306873133749
0,0.507002801120448,1.67717086834734,7.4936974789916,60.3417366946779,7.22260158637423,12.0915804529418,2.00587058823529,7652,55267.3473389356,-9.12081826771891,-14.0754333502451,4.95461508252619,0,0.266977698655292,0.792133441925949,1.86417698973801,3.69939927373681,1.80229876971222,2.20804815101323,0.913252549547285,8.94285300680992,10.4471511118594,1.48297554993118,8.94272233056014,2.19084005407962
0,0.102941176470588,0.44187675070028,1.10854341736695,3.66106442577031,0.732172783643372,0.87689028560969,0.563761764705882,1404,1027.97058823529,0.710877292630541,0.601751713392772,0.109125579237769,0,0.071061829837164,0.290966904356002,0.65524685782527,1.45454518166783,0.507862188274443,0.606457714163519,0.344950294631633,7.24779258176785,6.57651234250301,0.100069569393188,7.24708058458576,1.98059870978186
0,0.117647058823529,0.504201680672269,1.21288515406162,4.57142857142857,0.809024662496578,0.948428417343754,0.6354,3325,2690.00700280112,0.70778234672631,0.610131904057672,0.0976504426686374,0,0.0811438110568398,0.325456992516459,0.691439746100715,1.62676334904139,0.54299459212756,0.641454053490861,0.387231837275098,8.10952565975287,7.51885513868763,0.091006731106062,8.10922495308996,2.09300229674054
0,0.19187675070028,0.635854341736695,1.36274509803922,5.04901960784314,0.926633824503957,1.00870534297426,0.724688235294118,4024,3728.77450980392,0.721124704471854,0.634590735165462,0.086533969306392,0,0.129610537985213,0.392646304945631,0.74510182268367,1.70297059853204,0.594433436387722,0.669428647836164,0.439523082533076,8.30028018985266,7.83689187687885,0.0814455893263346,8.30003171177958,2.11625933549159
0,0.00140056022408964,0.103641456582633,0.528011204481793,2.78011204481793,0.367284567641659,0.610143003634557,0.149505882352941,2438,895.439775910364,0.61107268280449,0.547380801557592,0.0636918812468981,0,0.000970794370532136,0.0710329512836588,0.351154574778043,1.26605926580094,0.295102751542091,0.463077472928125,0.0904593104497668,7.79934339821592,6.48425606883856,0.0598629398033072,7.79893331004122,2.05398696922079
0,0.0182072829131653,0.15546218487395,0.583333333333333,2.62605042016807,0.417828882705156,0.64000729883383,0.207647058823529,1519,634.682072829132,0.655844292920123,0.551482529626549,0.104361763293575,0,0.0126203268169178,0.105340678721909,0.376966267816455,1.21730213275832,0.324634093076663,0.479127612232574,0.126736111076958,7.32646561384032,6.13159729730102,0.0956689781563918,7.32580750259577,1.99140338808945
0,0.841036414565826,2.62044817927171,5.796918767507,20.0028011204482,3.82608610694308,3.95294004642993,2.79077647058824,8171,31262.9495798319,-3.49429353777499,-4.75226810278356,1.25797456500856,0,0.340924887245471,0.820945484880927,1.51815480518357,2.81299237208723,1.26840682568739,1.40403792451938,0.90867188137696,9.00846895593751,9.79493533352948,0.679355201492052,9.00834657938471,2.19815154527807
0,0.0140056022408964,0.168067226890756,0.750700280112045,3.90616246498599,0.489040285642154,0.73399328045504,0.245023529411765,5825,2848.65966386555,0.700655618997181,0.653235884540779,0.0474197344564017,0,0.00970794370532136,0.115689492328137,0.491005901249705,1.53098515429255,0.37684931931596,0.536758819608301,0.149659801785354,8.67008593751938,7.71637953916496,0.0453429851713762,8.6699142784339,2.15985890359639
0,0.00700280112044818,0.102240896358543,0.445378151260504,2.58403361344538,0.341230298366038,0.587055634516766,0.147429411764706,1889,644.584033613445,0.563215054458267,0.468255377488374,0.0949596769698932,0,0.00485397185266068,0.070867989048846,0.29404266915146,1.20676169088803,0.275596727309755,0.447136025456391,0.0904212244608956,7.54433210805369,6.10515295965302,0.088843260899532,7.54380286750151,2.02072641395865
