min.log.penalty,max.log.penalty
5.53896389013084,5.97156269247354
2.98623002340018,3.68831611239263
-Inf,8.2806470650184
-Inf,4.33115205111135
-Inf,4.46077857916836
-Inf,5.64660481508764
-Inf,3.8253377428843
3.34223116571786,4.71986026812229
3.14620428092767,Inf
4.83797380432134,Inf
-Inf,4.05729048620775
-Inf,3.77799596153796
-Inf,4.30180731997936
-Inf,5.50930851608922
5.00154185303838,5.24859627866481
6.4454716862922,Inf
-Inf,5.02308759391113
-Inf,4.29898279605278
3.30078895150903,4.2343382248874
-Inf,4.36069277309838
4.58890450325534,Inf
-Inf,2.05930778264687
-Inf,4.74719283182773
-Inf,5.05079268589715
-Inf,3.91044682088774
-Inf,2.97683408262818
-Inf,4.03007459501263
-Inf,3.62330856515081
3.6234188044664,5.159776307146
-Inf,4.74746488198789
-Inf,3.42637953199732
2.43383204873951,3.69035356498515
-Inf,4.18020115843593
3.25446363899767,4.65062886020504
3.4863963288426,4.58111729537779
3.80280620588563,5.16963700499994
3.59067010063306,5.01795418937346
-Inf,4.84888835509075
4.00243620264432,Inf
-Inf,3.46161676487187
2.21826122790009,4.40259978435586
3.34722811579172,Inf
3.11499014557643,6.74798392591946
